instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: resilience lp approximation,lp_results: Resilience,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Resilience,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Resilience,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Resilience,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Resilience,ilp_results_10: error
1668647300.48752,SJ-conf,100,1668647291.037298,2.4393939393939394,0.5,4.5,100,275,True,100,x86_64,0.02921190205961466,59,0.045395039953291416,0.011081770000000546,88,88.0,,0.032996587455272675,59,0.04854928236454725,0.009325272999999967,88.0,,0.031706878915429115,59,0.05058914143592119,0.009486899000000548,88.0,,0.03146885894238949,59,0.04750330466777086,0.009742252999999756,88.0,,0.03396233357489109,59,0.0513352919369936,0.010561099999999435,88.0,
1668647301.000235,SJ-conf,100,1668647291.037298,2.47979797979798,0.5,4.5,100,301,True,100,x86_64,0.02958564553409815,80,0.04614898655563593,0.01215610800000011,105,105.0,,0.03139662090688944,80,0.0653025321662426,0.01051241300000072,105.0,,0.030199899338185787,80,0.06871929112821817,0.013540953000000577,105.0,,0.030181529000401497,80,0.06857696548104286,0.011661376000000168,105.0,,0.03176304791122675,80,0.07301030773669481,0.010539514000000416,105.0,
1668647301.610568,SJ-conf,100,1668647291.037298,2.5202020202020203,0.5,4.5,100,331,True,100,x86_64,0.0304078022018075,101,0.04939471650868654,0.012445034999999827,129,129.0,,0.030747894197702408,101,0.08892583288252354,0.015697417000000158,129.0,,0.03318623919039965,101,0.062238079495728016,0.013764914000000239,129.0,,0.029200483113527298,101,0.07688766438513994,0.016315385000000404,129.0,,0.03105957619845867,101,0.057738480158150196,0.01226370400000043,129.0,
1668647302.260272,SJ-conf,100,1668647291.037298,2.560606060606061,0.5,4.5,100,363,True,100,x86_64,0.02935097087174654,123,0.052905043587088585,0.016141977000000196,154,154.0,,0.03401270788162947,123,0.07676141988486052,0.013044539000000022,154.0,,0.03455177415162325,123,0.061615812592208385,0.014158479999999862,154.0,,0.03194407280534506,123,0.08440399821847677,0.016832758999999697,154.0,,0.03154596872627735,123,0.06162163522094488,0.014497523000000179,154.0,
1668647302.943986,SJ-conf,100,1668647291.037298,2.601010101010101,0.5,4.5,100,399,True,100,x86_64,0.03094353061169386,165,0.05618445482105017,0.017992997999999538,176,176.0,,0.03209574520587921,165,0.06676226947456598,0.01670600299999947,176.0,,0.029993418604135513,165,0.06672381702810526,0.01926226999999958,176.0,,0.033528213389217854,165,0.06345041375607252,0.01639275299999987,176.0,,0.0310881519690156,165,0.06720475200563669,0.020042788000000478,176.0,
1668647303.647216,SJ-conf,100,1668647291.037298,2.6414141414141414,0.5,4.5,100,437,True,100,x86_64,0.030658531934022903,204,0.06125647574663162,0.0212683629999999,189,189.0,,0.030827327631413937,204,0.06708359997719526,0.013002351999999995,189.0,,0.03598699904978275,204,0.07950660772621632,0.022575195000000825,189.0,,0.03420335426926613,204,0.07681708130985498,0.01916636500000024,189.0,,0.03239483945071697,204,0.11344640422612429,0.020454516000000922,189.0,
1668647304.457891,SJ-conf,100,1668647291.037298,2.681818181818182,0.5,4.5,100,480,True,100,x86_64,0.02783210761845112,244,0.06467404216527939,0.02433106099999982,213,213.0,,0.030696915462613106,244,0.07451279275119305,0.02373270599999877,213.0,,0.033523885533213615,244,0.07764295767992735,0.025226475000000192,213.0,,0.032520219683647156,244,0.08017920330166817,0.025604654000000338,213.0,,0.03477485105395317,244,0.0758528932929039,0.023467294999999666,213.0,
1668647305.286663,SJ-conf,100,1668647291.037298,2.7222222222222223,0.5,4.5,100,527,True,100,x86_64,0.028384157456457615,302,0.0674711586907506,0.02698765099999889,243,243.0,,0.025524446740746498,302,0.07842260040342808,0.028513402999999826,243.0,,0.02937496080994606,302,0.07833327353000641,0.02537646699999918,243.0,,0.03156489506363869,302,0.07872135657817125,0.025488131999999553,243.0,,0.03080084640532732,302,0.08377858996391296,0.026370338999999632,243.0,
1668647306.175627,SJ-conf,100,1668647291.037298,2.762626262626263,0.5,4.5,100,578,True,100,x86_64,0.02904027607291937,410,0.07642380427569151,0.03403286300000019,288,288.0,,0.030977720394730568,410,0.09426870383322239,0.037032462000000876,288.0,,0.032606164924800396,410,0.0923699289560318,0.034212537000000154,288.0,,0.03028861526399851,410,0.09094305243343115,0.03493566999999942,288.0,,0.033526454120874405,410,0.09283147286623716,0.033244390000000124,288.0,
1668647307.240873,SJ-conf,100,1668647291.037298,2.803030303030303,0.5,4.5,100,635,True,100,x86_64,0.029411337338387966,504,0.06302115507423878,0.021950725000001725,323,323.0,,0.019304830580949783,504,0.09747407026588917,0.02062408799999993,323.0,,0.018907105550169945,504,0.0997915556654334,0.024230493999999325,323.0,,0.031106270849704742,504,0.12446476146578789,0.04220196899999884,323.0,,0.030710247345268726,504,0.11690357979387045,0.039357038000000344,323.0,
1668647308.296507,SJ-conf,100,1668647291.037298,2.8434343434343434,0.5,4.5,100,697,True,100,x86_64,0.029686005786061287,627,0.09498364757746458,0.05114770100000143,331,331.0,,0.029506340622901917,627,0.13518576137721539,0.050457234999999656,331.0,,0.0299998689442873,627,0.13206510711461306,0.050683309000000065,331.0,,0.030486052855849266,627,0.13148422352969646,0.04889641900000008,331.0,,0.032983679324388504,627,0.12893133237957954,0.043250250999999906,331.0,
1668647309.779818,SJ-conf,100,1668647291.037298,2.883838383838384,0.5,4.5,100,765,True,100,x86_64,0.028076245449483395,697,0.10209269914776087,0.054805032000000864,343,343.0,,0.030503040179610252,697,0.13647045101970434,0.05273781900000074,343.0,,0.03538383077830076,697,0.14299601037055254,0.05612821799999956,343.0,,0.03178589791059494,697,0.13865415006875992,0.05106320700000033,343.0,,0.03434229642152786,697,0.14188788086175919,0.054609229000000425,343.0,
1668647311.346844,SJ-conf,100,1668647291.037298,2.9242424242424243,0.5,4.5,100,839,True,100,x86_64,0.03000278864055872,901,0.11327157355844975,0.0668811189999996,387,387.0,,0.032803475856781006,901,0.1601448431611061,0.06725813099999911,387.0,,0.034630414098501205,901,0.17063542734831572,0.06799704300000009,387.0,,0.03077135793864727,901,0.16068908385932446,0.06597226399999911,387.0,,0.0327197490260005,901,0.1717519098892808,0.06650577900000165,387.0,
1668647313.205816,SJ-conf,100,1668647291.037298,2.964646464646465,0.5,4.5,100,921,True,100,x86_64,0.02864979486912489,1125,0.15127005148679018,0.0836191909999986,417,417.0,,0.031947193667292595,1125,0.18791370745748281,0.08388141299999852,417.0,,0.031663824804127216,1125,0.18370024859905243,0.08319486899999973,417.0,,0.031809598207473755,1125,0.18924906104803085,0.08414006599999979,417.0,,0.03367474488914013,1125,0.20151842758059502,0.0859203380000011,417.0,
1668647315.398093,SJ-conf,100,1668647291.037298,3.005050505050505,0.5,4.5,100,1011,True,100,x86_64,0.03193144779652357,1393,0.16531964857131243,0.09975973300000263,421,421.0,,0.029462946578860283,1393,0.21075581572949886,0.09878191099999967,421.0,,0.03179462533444166,1393,0.22793813981115818,0.09506876199999681,421.0,,0.03242209739983082,1393,0.22227777633816004,0.09671035999999944,421.0,,0.0318429060280323,1393,0.16960017941892147,0.052670163999998465,421.0,
1668647317.857827,SJ-conf,100,1668647291.037298,3.045454545454546,0.5,4.5,100,1110,True,100,x86_64,0.030949546955525875,1683,0.18982377648353577,0.12630556999999953,424,424.0,,0.03374486602842808,1683,0.25177111756056547,0.11835477600000033,424.0,,0.03210511524230242,1683,0.255580379627645,0.11650997099999927,424.0,,0.033989897929131985,1683,0.24873682111501694,0.11339867199999887,424.0,,0.031140804290771484,1683,0.24638654571026564,0.11259701899999897,424.0,
1668647320.847392,SJ-conf,100,1668647291.037298,3.085858585858586,0.5,4.5,100,1218,True,100,x86_64,0.029787427745759487,2123,0.21461439691483974,0.14261175599999731,444,444.0,,0.02569677960127592,2123,0.2976677333936095,0.15240781400000003,444.0,,0.035797107964754105,2123,0.22073294408619404,0.07833516400000207,444.0,,0.027157075703144073,2123,0.24444624409079552,0.08053640400000006,444.0,,0.02964709233492613,2123,0.29365675523877144,0.1470737179999979,444.0,
1668647324.057074,SJ-conf,100,1668647291.037298,3.1262626262626263,0.5,4.5,100,1337,True,100,x86_64,0.030101193115115166,2494,0.25558636616915464,0.1766064870000008,445,445.0,,0.03293943125754595,2494,0.33882236015051603,0.1654823020000009,445.0,,0.03281697258353233,2494,0.3377154739573598,0.17239876699999712,445.0,,0.03161784075200558,2494,0.33989170752465725,0.17143154100000046,445.0,,0.03437353856861591,2494,0.3244716078042984,0.17241942600000115,445.0,
1668647328.213775,SJ-conf,100,1668647291.037298,3.166666666666667,0.5,4.5,100,1467,True,100,x86_64,0.020883454009890556,3028,0.28926521446555853,0.2053184729999984,459,459.0,,0.03496644552797079,3028,0.26695363596081734,0.11576958599999898,459.0,,0.0351581946015358,3028,0.26499748323112726,0.114985898999997,459.0,,0.0365152433514595,3028,0.37942826841026545,0.20533682199999959,459.0,,0.029981214553117752,3028,0.29651533998548985,0.11471510000000151,459.0,
1668647332.023789,SJ-conf,100,1668647291.037298,3.207070707070707,0.5,4.5,100,1610,True,100,x86_64,0.031220443546772003,3637,0.20739760156720877,0.13775841300000025,474,474.0,,0.026878573931753635,3637,0.3164544003084302,0.13290768599999936,474.0,,0.021159197203814983,3637,0.3288152916356921,0.14536114799999922,474.0,,0.033359380438923836,3637,0.45010088942945004,0.253956052999996,474.0,,0.034955536015331745,3637,0.28292093239724636,0.1428305179999967,474.0,
1668647336.263061,SJ-conf,100,1668647291.037298,3.247474747474748,0.5,4.5,100,1767,True,100,x86_64,0.028809244744479656,4380,0.25251137651503086,0.16907127599999683,475,475.0,,0.03500087559223175,4380,0.5008568847551942,0.29696318299999547,475.0,,0.0317617729306221,4380,0.49366650357842445,0.2896521509999985,475.0,,0.03304612450301647,4380,0.3383032213896513,0.16611802499999584,475.0,,0.019791279919445515,4380,0.3911866219714284,0.17545575100000121,475.0,
1668647341.805772,SJ-conf,100,1668647291.037298,3.287878787878788,0.5,4.5,100,1940,True,100,x86_64,0.0247194804251194,4836,0.26332833990454674,0.16050052599999987,475,475.0,,0.022262590937316418,4836,0.3571502575650811,0.18340276200000005,475.0,,0.03147467691451311,4836,0.34234063420444727,0.17943409899999807,475.0,,0.023502374067902565,4836,0.40565021708607674,0.1929145510000012,475.0,,0.03490625228732824,4836,0.4937881026417017,0.3105042789999999,475.0,
1668647346.771116,SJ-conf,100,1668647291.037298,3.3282828282828287,0.5,4.5,100,2129,True,100,x86_64,0.03035836387425661,5698,0.5385366464033723,0.3839988759999997,475,475.0,,0.03389646112918854,5698,0.6637590611353517,0.3788979230000038,475.0,,0.03500994946807623,5698,0.46507958229631186,0.2117867809999936,475.0,,0.021191488951444626,5698,0.4045303789898753,0.2231933159999997,475.0,,0.03097844310104847,5698,0.47308226954191923,0.20854746000000546,475.0,
1668647353.473243,SJ-conf,100,1668647291.037298,3.368686868686869,0.5,4.5,100,2337,True,100,x86_64,0.03180384449660778,6599,0.550343687646091,0.4236660669999992,481,481.0,,0.020280164666473866,6599,0.47109679225832224,0.2573727249999962,481.0,,0.02154665905982256,6599,0.5582220302894711,0.2519601479999949,481.0,,0.036564392037689686,6599,0.7456436716020107,0.438786302000004,481.0,,0.03875208646059036,6599,0.7637153537943959,0.43746329399999695,481.0,
1668647361.970165,SJ-conf,100,1668647291.037298,3.409090909090909,0.5,4.5,100,2565,True,100,x86_64,0.03307719994336367,7643,0.7239028355106711,0.5474088929999965,483,483.0,,0.035412960685789585,7643,0.7936880951747298,0.5191592549999982,483.0,,0.03701441548764706,7643,0.8312139827758074,0.5233041190000023,483.0,,0.043708269484341145,7643,0.7773198373615742,0.5033568849999952,483.0,,0.03797051589936018,7643,0.8073407588526607,0.5224178230000049,483.0,
1668647373.217749,SJ-conf,100,1668647291.037298,3.44949494949495,0.5,4.5,100,2815,True,100,x86_64,0.035225232131779194,9141,0.9550540987402201,0.6244705540000126,483,483.0,,0.043186867609620094,9141,0.6658197594806552,0.36283491899999376,483.0,,0.03687926568090916,9141,0.6566077889874578,0.3522145520000066,483.0,,0.04406860377639532,9141,0.9352180194109678,0.6292063179999872,483.0,,0.0261268587782979,9141,0.6115448474884033,0.3682707520000008,483.0,
1668647384.42742,SJ-conf,100,1668647291.037298,3.48989898989899,0.5,4.5,100,3089,True,100,x86_64,0.03924179822206497,10804,1.0895376484841108,0.7377821249999954,483,483.0,,0.03891620226204395,10804,1.136067676357925,0.7354857850000087,483.0,,0.042634821496903896,10804,1.1198675986379385,0.7341664839999993,483.0,,0.043987173587083817,10804,1.1126838447526097,0.7260678150000075,483.0,,0.04510999657213688,10804,0.9807629520073533,0.5829114539999978,483.0,
1668647400.482086,SJ-conf,100,1668647291.037298,3.5303030303030307,0.5,4.5,100,3390,True,100,x86_64,0.032706744968891144,12684,1.3826242396607995,0.874209754000006,483,483.0,,0.042619990184903145,12684,1.3575371615588665,0.8657194449999963,483.0,,0.04555277246981859,12684,1.3374679861590266,0.8682782580000037,483.0,,0.04498808737844229,12684,1.3239136096090078,0.8663496209999977,483.0,,0.04352198913693428,12684,1.3073004027828574,0.860775751999995,483.0,
1668647419.796521,SJ-conf,100,1668647291.037298,3.570707070707071,0.5,4.5,100,3721,True,100,x86_64,0.043017132207751274,14923,1.0243682684376836,0.6004760030000114,483,483.0,,0.04664651118218899,14923,1.5810383977368474,0.9799172089999928,483.0,,0.04672539420425892,14923,1.113432283513248,0.7087505460000045,483.0,,0.02735082432627678,14923,0.9313489999622107,0.5666361769999924,483.0,,0.044457243755459785,14923,1.1446732776239514,0.5955844530000007,483.0,
1668647437.02913,SJ-conf,100,1668647291.037298,3.611111111111111,0.5,4.5,100,4084,True,100,x86_64,0.042972782626748085,17881,1.3189252074807882,0.7915478660000019,483,483.0,,0.04652018845081329,17881,1.1728408401831985,0.7299159060000022,483.0,,0.04731936194002628,17881,1.6581267332658172,1.0012271079999948,483.0,,0.042430125176906586,17881,1.582180698402226,1.165906213999989,483.0,,0.049949388951063156,17881,2.003166725859046,1.3519450510000013,483.0,
1668647460.558627,SJ-conf,100,1668647291.037298,3.651515151515152,0.5,4.5,100,4482,True,100,x86_64,0.04501479770988226,20899,1.474161323159933,0.8547209270000167,483,483.0,,0.04699620511382818,20899,1.8451043125241995,1.1097126129999992,483.0,,0.046107844449579716,20899,1.593941423110664,0.8337245860000166,483.0,,0.05292757786810398,20899,2.0579977510496974,1.302448075000001,483.0,,0.050880168564617634,20899,2.1881100740283728,1.4348479900000086,483.0,
1668647488.773144,SJ-conf,100,1668647291.037298,3.691919191919192,0.5,4.5,100,4919,True,100,x86_64,0.05611202400177717,24994,1.8887609653174877,1.0240128100000163,483,483.0,,0.049248973838984966,24994,2.5458208257332444,1.7039087370000061,483.0,,0.026346908882260323,24994,1.7452913941815495,0.912237417,483.0,,0.03333690296858549,24994,1.9792329175397754,1.0100696480000124,483.0,,0.049759749323129654,24994,1.5459604850038886,0.9270980269999995,483.0,
1668647517.016192,SJ-conf,100,1668647291.037298,3.7323232323232327,0.5,4.5,100,5399,True,100,x86_64,0.030158710666000843,29647,2.118431631475687,1.2553575770000123,483,483.0,,0.05810965597629547,29647,3.0445235250517726,1.9424243109999964,483.0,,0.0295717129483819,29647,1.8864698270335793,1.1520848279999996,483.0,,0.029919428750872612,29647,2.241623775102198,1.2302639819999968,483.0,,0.05469129420816898,29647,1.8444897895678878,1.141354610999997,483.0,
1668647547.292231,SJ-conf,100,1668647291.037298,3.772727272727273,0.5,4.5,100,5925,True,100,x86_64,0.051239234395325184,35276,2.4396948544308543,1.4688906199999963,483,483.0,,0.05787578597664833,35276,3.9215009612962604,2.467368975999989,483.0,,0.058145295828580856,35276,2.2748936116695404,1.461167998999997,483.0,,0.03102963510900736,35276,2.160756813362241,1.3278540889999988,483.0,,0.032968077808618546,35276,2.6798345502465963,1.4800514909999833,483.0,
1668647585.135356,SJ-conf,100,1668647291.037298,3.8131313131313136,0.5,4.5,100,6503,True,100,x86_64,0.03845128696411848,40473,3.0407238518819213,1.7083502559999602,483,483.0,,0.03713321592658758,40473,3.047602874226868,2.0174813370000493,483.0,,0.03205812722444534,40473,2.708880703896284,1.7235651560000065,483.0,,0.034884532913565636,40473,2.6193733857944608,1.66896600299998,483.0,,0.061442081816494465,40473,3.275094736367464,1.7160426890000053,483.0,
1668647624.387972,SJ-conf,100,1668647291.037298,3.853535353535354,0.5,4.5,100,7137,True,100,x86_64,0.060524106957018375,47583,3.077689823694527,2.002225327000019,483,483.0,,0.06537865102291107,47583,5.022880154661834,3.28044573599999,483.0,,0.057039039209485054,47583,2.9103769371286035,1.801931828000022,483.0,,0.03918004501610994,47583,3.6454621218144894,1.8339833419999536,483.0,,0.036495440639555454,47583,3.4160345513373613,2.007737889999987,483.0,
1668647679.348495,SJ-conf,100,1668647291.037298,3.893939393939394,0.5,4.5,100,7833,True,100,x86_64,0.06280493829399347,56790,3.8414767617359757,2.5663439169999833,483,483.0,,0.057170807383954525,56790,4.985673474147916,2.576787720000027,483.0,,0.06540171056985855,56790,6.290519653819501,4.28824861999999,483.0,,0.06935700494796038,56790,5.66863624099642,4.311719770000025,483.0,,0.04274838697165251,56790,4.4422200145199895,2.4126439369999844,483.0,
1668647748.308432,SJ-conf,100,1668647291.037298,3.9343434343434347,0.5,4.5,100,8596,True,100,x86_64,0.06326877139508724,65937,4.149171318858862,2.525865840999984,483,483.0,,0.04147100169211626,65937,4.731695267371833,2.8030247539999777,483.0,,0.07680969871580601,65937,5.3762065367773175,2.778040181999984,483.0,,0.06403510086238384,65937,4.113585173152387,2.6333899399999723,483.0,,0.07449400145560503,65937,5.346444938331842,2.838286331000006,483.0,
1668647818.000709,SJ-conf,100,1668647291.037298,3.974747474747475,0.5,4.5,100,9435,True,100,x86_64,0.057682943530380726,77114,5.076070098206401,2.98986805200002,483,483.0,,0.04917645640671253,77114,4.8401142014190555,3.4337984119999874,483.0,,0.08248178940266371,77114,4.476219450123608,2.9266569139999774,483.0,,0.04340290371328592,77114,5.539528921246529,3.2293780219999917,483.0,,0.04850425757467747,77114,5.7142433021217585,3.3063658179999607,483.0,
1668647890.823392,SJ-conf,100,1668647291.037298,4.015151515151516,0.5,4.5,100,10355,True,100,x86_64,0.07679511234164238,89533,7.162153241224587,3.859863518999987,483,483.0,,0.052274035289883614,89533,6.505510459654033,3.782230092000077,483.0,,0.077155870385468,89533,9.091073592193425,6.203522713999973,483.0,,0.08619431219995022,89533,5.427226942963898,3.3426826950000077,483.0,,0.04819700215011835,89533,5.618953773751855,3.906150951000086,483.0,
1668647987.58465,SJ-conf,100,1668647291.037298,4.055555555555555,0.5,4.5,100,11364,True,100,x86_64,0.058223070576786995,103956,8.487036301754415,4.554494120999948,483,483.0,,0.09328979533165693,103956,10.533080332912505,7.178512275000003,483.0,,0.09523482620716095,103956,6.255224765278399,4.083309281999959,483.0,,0.053648621775209904,103956,7.764233719557524,4.513802062999957,483.0,,0.08995597437024117,103956,6.464400492608547,4.477502845000004,483.0,
1668648109.273796,SJ-conf,100,1668647291.037298,4.095959595959597,0.5,4.5,100,12472,True,100,x86_64,0.07621224783360958,119483,10.252267319709063,5.6522672950000015,483,483.0,,0.060059341602027416,119483,8.388280459679663,5.094740664000028,483.0,,0.0906749302521348,119483,7.9844072461128235,4.686233189999939,483.0,,0.06127350032329559,119483,9.164641123265028,5.240426204999949,483.0,,0.10056645330041647,119483,8.152113041840494,5.293771188999926,483.0,
1668648227.179915,SJ-conf,100,1668647291.037298,4.136363636363637,0.5,4.5,100,13688,True,100,x86_64,0.07770009804517031,137121,11.590594382956624,6.072817221000037,483,483.0,,0.10257818177342415,137121,8.488829066045582,5.350008948999971,483.0,,0.06919195502996445,137121,10.37769936490804,5.93944704799992,483.0,,0.10484191495925188,137121,9.852771004661918,5.442537506000008,483.0,,0.06399653572589159,137121,10.23951140511781,6.035656807999999,483.0,
1668648379.122901,SJ-conf,100,1668647291.037298,4.1767676767676765,0.5,4.5,100,15023,True,100,x86_64,0.07990630716085434,157332,11.970577687956393,6.825901849000047,483,483.0,,0.120889937505126,157332,10.498866305686533,6.2738292170000705,483.0,,0.08201413694769144,157332,11.364590828306973,6.80145203099994,483.0,,0.1183394743129611,157332,12.165172373875976,6.6931338540000525,483.0,,0.12231031060218811,157332,10.925779728218913,6.087317413999926,483.0,
1668648548.606042,SJ-conf,100,1668647291.037298,4.217171717171718,0.5,4.5,100,16488,True,100,x86_64,0.08333774376660585,177425,13.517041858285666,7.481477568999935,483,483.0,,0.07901250757277012,177425,13.048353588208556,8.69905312800006,483.0,,0.077787009999156,177425,11.209515571594238,6.8890366199998425,483.0,,0.07595001626759768,177425,13.826778913848102,7.590210784999954,483.0,,0.12430438119918108,177425,12.146199559792876,8.024566035999896,483.0,
1668648728.15445,SJ-conf,100,1668647291.037298,4.257575757575758,0.5,4.5,100,18095,True,100,x86_64,0.13597913179546595,206104,19.879148582927883,13.714929360000042,483,483.0,,0.08419159986078739,206104,14.199973792769015,8.011577847999888,483.0,,0.08519937470555305,206104,13.870238179340959,8.439481778000072,483.0,,0.08421723078936338,206104,13.178811283782125,8.174267035999947,483.0,,0.08513488806784153,206104,15.875017039477825,10.657777269000007,483.0,
1668648940.017179,SJ-conf,100,1668647291.037298,4.2979797979797985,0.5,4.5,100,19860,True,100,x86_64,0.1551309311762452,235001,17.459599636495113,10.521604499999967,483,483.0,,0.16784969624131918,235001,18.702457232400775,10.112457246000076,483.0,,0.09997477568686008,235001,17.061414615251124,9.541098810999983,483.0,,0.10444501973688602,235001,23.32132875919342,14.820238491999817,483.0,,0.16021068301051855,235001,16.350873197428882,10.377195864999976,483.0,
