instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: resilience lp approximation,lp_results: Resilience,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Resilience,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Resilience,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Resilience,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Resilience,ilp_results_10: error
1731625309.999777,SJ-chain,50,1731625309.999319,0.5,0.5,3.0,50,3,True,100,x86_64,0.019373415037989616,1,0.47320375591516495,0.4683818817138672,2,2.0,,0.021008020266890526,1,0.09600677154958248,0.0958256721496582,2.0,,0.0213394146412611,1,0.20620116032660007,0.20601701736450195,2.0,,0.02014956809580326,1,0.17091344483196735,0.17077088356018066,2.0,,0.02134612761437893,1,0.12006448954343796,0.11990952491760254,2.0,
1731625311.471292,SJ-chain,50,1731625309.999319,0.5510204081632653,0.5,3.0,50,3,True,100,x86_64,0.01791583187878132,1,0.12201013043522835,0.12186694145202637,2,2.0,,0.020394615828990936,1,0.16736225597560406,0.16721582412719727,2.0,,0.021079422906041145,1,0.2646855525672436,0.2645285129547119,2.0,,0.02137674391269684,1,0.12235002219676971,0.12218666076660156,2.0,,0.021089615300297737,1,0.20648246631026268,0.20631980895996094,2.0,
1731625312.580214,SJ-chain,50,1731625309.999319,0.6020408163265306,0.5,3.0,50,3,True,100,x86_64,0.018562061712145805,1,0.10560311190783978,0.10545039176940918,2,2.0,,0.02069171518087387,1,0.14628044329583645,0.14612722396850586,2.0,,0.021599940955638885,1,0.193722827360034,0.19356870651245117,2.0,,0.02001018449664116,1,0.1620985958725214,0.16194677352905273,2.0,,0.02124565839767456,1,0.09517290443181992,0.09501814842224121,2.0,
1731625313.489322,SJ-chain,50,1731625309.999319,0.653061224489796,0.5,3.0,50,4,True,100,x86_64,0.018888533115386963,2,0.16234719939529896,0.16219472885131836,3,3.0,,0.021483760327100754,2,0.21898827329277992,0.21882915496826172,3.0,,0.02259206399321556,2,0.16153857484459877,0.16137337684631348,3.0,,0.020746788010001183,2,0.1423144582659006,0.14215564727783203,3.0,,0.02097584865987301,2,0.18051120452582836,0.18035197257995605,3.0,
1731625314.557889,SJ-chain,50,1731625309.999319,0.7040816326530612,0.5,3.0,50,5,True,100,x86_64,0.01890065148472786,2,0.28249355405569077,0.2823324203491211,3,3.0,,0.020074134692549706,2,0.6550854276865721,0.6549429893493652,3.0,,0.021428728476166725,2,0.6371367517858744,0.6369788646697998,3.0,,0.02034705877304077,2,0.5387968868017197,0.5386402606964111,3.0,,0.02048666402697563,2,0.4726906307041645,0.4725353717803955,3.0,
1731625317.536364,SJ-chain,50,1731625309.999319,0.7551020408163265,0.5,3.0,50,5,True,100,x86_64,0.018400834873318672,2,0.3677263017743826,0.367572546005249,3,3.0,,0.02124127931892872,2,0.14646598510444164,0.14631271362304688,3.0,,0.020097140222787857,2,0.11983071453869343,0.11967754364013672,3.0,,0.021301379427313805,2,0.07936280034482479,0.07919549942016602,3.0,,0.020843414589762688,2,0.09684944897890091,0.0966956615447998,3.0,
1731625318.686226,SJ-chain,50,1731625309.999319,0.8061224489795918,0.5,3.0,50,6,True,100,x86_64,0.018097534775733948,2,0.09114868938922882,0.09099578857421875,3,3.0,,0.02125491574406624,2,0.11022297106683254,0.11006855964660645,3.0,,0.0207029078155756,2,0.08941968344151974,0.08926081657409668,3.0,,0.021247802302241325,2,0.09957974217832088,0.0994257926940918,3.0,,0.020029861479997635,2,0.08225231245160103,0.08210086822509766,3.0,
1731625319.330611,SJ-chain,50,1731625309.999319,0.8571428571428572,0.5,3.0,50,7,True,100,x86_64,0.01864648051559925,2,0.094991410151124,0.09484004974365234,3,3.0,,0.020473485812544823,2,0.08612535148859024,0.08597564697265625,3.0,,0.019866768270730972,2,0.09690909273922443,0.09676289558410645,3.0,,0.020332923159003258,2,0.0779952872544527,0.07784366607666016,3.0,,0.020250404253602028,2,0.07999710738658905,0.07984519004821777,3.0,
1731625319.935075,SJ-chain,50,1731625309.999319,0.9081632653061225,0.5,3.0,50,8,True,100,x86_64,0.01832890324294567,2,0.12651903741061687,0.12636733055114746,3,3.0,,0.020284825935959816,2,0.31311706453561783,0.31296205520629883,3.0,,0.021283937618136406,2,0.38659142330288887,0.38643550872802734,3.0,,0.021137909963726997,2,0.3781668972223997,0.3780088424682617,3.0,,0.02103923074901104,2,0.3613006751984358,0.3611326217651367,3.0,
1731625321.755805,SJ-chain,50,1731625309.999319,0.9591836734693877,0.5,3.0,50,9,True,100,x86_64,0.018193412572145462,3,0.09595388919115067,0.09580540657043457,4,4.0,,0.02120685577392578,3,0.07929207384586334,0.07913684844970703,4.0,,0.02076721005141735,3,0.09547477215528488,0.09532499313354492,4.0,,0.01974068023264408,3,0.11683766171336174,0.11670684814453125,4.0,,0.020715653896331787,3,0.10733029991388321,0.10716748237609863,4.0,
1731625322.468336,SJ-chain,50,1731625309.999319,1.010204081632653,0.5,3.0,50,10,True,100,x86_64,0.018204011023044586,3,0.1117350272834301,0.11155271530151367,4,4.0,,0.019918331876397133,3,0.06983069516718388,0.06968092918395996,4.0,,0.022378679364919662,3,0.09561650827527046,0.09545707702636719,4.0,,0.021218936890363693,3,0.09105320274829865,0.09089350700378418,4.0,,0.02084420807659626,3,0.08589091710746288,0.08574676513671875,4.0,
1731625323.091844,SJ-chain,50,1731625309.999319,1.0612244897959184,0.5,3.0,50,11,True,100,x86_64,0.019118936732411385,3,0.08159661665558815,0.08143496513366699,4,4.0,,0.021004468202590942,3,0.11966427601873875,0.11950969696044922,4.0,,0.02031930536031723,3,0.11041554622352123,0.11026787757873535,4.0,,0.020431263372302055,3,0.08995441347360611,0.08979105949401855,4.0,,0.02141725830733776,3,0.1095635537058115,0.1094062328338623,4.0,
1731625323.774692,SJ-chain,50,1731625309.999319,1.1122448979591837,0.5,3.0,50,12,True,100,x86_64,0.01893492043018341,3,0.11840778961777687,0.11825895309448242,4,4.0,,0.019988102838397026,3,0.11526166275143623,0.11509847640991211,4.0,,0.02080819569528103,3,0.09775394201278687,0.09759950637817383,4.0,,0.020794576033949852,3,0.10747230052947998,0.1073160171508789,4.0,,0.02010958269238472,3,0.08792391046881676,0.08777403831481934,4.0,
1731625324.48612,SJ-chain,50,1731625309.999319,1.163265306122449,0.5,3.0,50,14,True,100,x86_64,0.022298820316791534,4,0.0771151389926672,0.07683730125427246,10,10.0,,0.022043615579605103,4,0.09444653056561947,0.0942983627319336,10.0,,0.02015993371605873,4,0.07862558960914612,0.07846188545227051,10.0,,0.020770348608493805,4,0.11303510144352913,0.11287784576416016,10.0,,0.021030111238360405,4,0.1478473525494337,0.14769411087036133,10.0,
1731625325.174082,SJ-chain,50,1731625309.999319,1.2142857142857144,0.5,3.0,50,16,True,100,x86_64,0.018982291221618652,7,0.25153074599802494,0.2513751983642578,13,13.0,,0.019767766818404198,7,0.43657232262194157,0.43642759323120117,13.0,,0.021292923018336296,7,0.4452103842049837,0.4450497627258301,13.0,,0.02095869928598404,7,0.5315686389803886,0.5314066410064697,13.0,,0.019844235852360725,7,0.6745346318930387,0.6743919849395752,13.0,
1731625327.832951,SJ-chain,50,1731625309.999319,1.2653061224489797,0.5,3.0,50,18,True,100,x86_64,0.019004492089152336,8,0.1744231078773737,0.17426609992980957,18,18.0,,0.020381249487400055,8,0.10721979290246964,0.10706090927124023,18.0,,0.021862037479877472,8,0.12089796736836433,0.12073349952697754,18.0,,0.020966235548257828,8,0.09869183227419853,0.09852385520935059,18.0,,0.019749995321035385,8,0.09786846674978733,0.0977332592010498,18.0,
1731625328.615298,SJ-chain,50,1731625309.999319,1.316326530612245,0.5,3.0,50,20,True,100,x86_64,0.019074643030762672,9,0.06131773628294468,0.06115436553955078,25,25.0,,0.021229011937975883,9,0.10403516329824924,0.10387897491455078,25.0,,0.020049504935741425,9,0.08650741167366505,0.08635926246643066,25.0,,0.02001289650797844,9,0.09184329584240913,0.09168887138366699,25.0,,0.022249186411499977,9,0.07952628470957279,0.07936406135559082,25.0,
1731625329.217427,SJ-chain,50,1731625309.999319,1.3673469387755102,0.5,3.0,50,23,True,100,x86_64,0.018921248614788055,13,0.0929393470287323,0.09278130531311035,28,28.0,,0.019952096045017242,13,0.11057226732373238,0.11042118072509766,28.0,,0.020740430802106857,13,0.10924817062914371,0.10908102989196777,28.0,,0.020869340747594833,13,0.1375505719333887,0.13739681243896484,28.0,,0.019892718642950058,13,0.10090222582221031,0.10073590278625488,28.0,
1731625329.936317,SJ-chain,50,1731625309.999319,1.4183673469387754,0.5,3.0,50,26,True,100,x86_64,0.019048074260354042,16,0.08619615994393826,0.08603572845458984,29,29.0,,0.021129975095391273,16,0.10578310675919056,0.10563278198242188,29.0,,0.02025480940937996,16,0.15798369608819485,0.15782928466796875,29.0,,0.020926011726260185,16,0.16398762352764606,0.16383051872253418,29.0,,0.020318562164902687,16,0.12032133527100086,0.12016582489013672,29.0,
1731625330.75637,SJ-chain,50,1731625309.999319,1.469387755102041,0.5,3.0,50,29,True,100,x86_64,0.019051967188715935,21,0.23900430835783482,0.23884296417236328,37,37.0,,0.021034518256783485,21,0.30560819804668427,0.3054478168487549,37.0,,0.020414063706994057,21,0.4428363274782896,0.44266629219055176,37.0,,0.02101929858326912,21,0.682284090667963,0.6821200847625732,37.0,,0.020834773778915405,21,0.39724045246839523,0.3970682621002197,37.0,
1731625333.108291,SJ-chain,50,1731625309.999319,1.5204081632653061,0.5,3.0,50,33,True,100,x86_64,0.019049858674407005,25,0.3534856289625168,0.3533148765563965,46,46.0,,0.020979195833206177,25,0.17136080376803875,0.17119407653808594,46.0,,0.021177368238568306,25,0.1513206884264946,0.1511521339416504,46.0,,0.02121749520301819,25,0.08879340626299381,0.08863472938537598,46.0,,0.019782543182373047,25,0.08265712298452854,0.08249950408935547,46.0,
1731625334.214705,SJ-chain,50,1731625309.999319,1.5714285714285714,0.5,3.0,50,37,True,100,x86_64,0.018086735159158707,30,0.10554398037493229,0.1053919792175293,53,53.0,,0.01982584409415722,30,0.10553925670683384,0.10538673400878906,53.0,,0.01969139091670513,30,0.10440505854785442,0.1042470932006836,53.0,,0.02006629668176174,30,0.11759872920811176,0.11744475364685059,53.0,,0.019839920103549957,30,0.11857020482420921,0.11841464042663574,53.0,
1731625334.957219,SJ-chain,50,1731625309.999319,1.6224489795918369,0.5,3.0,50,41,True,100,x86_64,0.017836499959230423,32,0.0911809541285038,0.09103012084960938,54,54.0,,0.02118295431137085,32,0.09346306137740612,0.09330034255981445,54.0,,0.019886156544089317,32,0.10553334280848503,0.10538005828857422,54.0,,0.019863154739141464,32,0.10704636014997959,0.10687899589538574,54.0,,0.021300487220287323,32,0.12953930906951427,0.12937283515930176,54.0,
1731625335.694988,SJ-chain,50,1731625309.999319,1.6734693877551021,0.5,3.0,50,47,True,100,x86_64,0.0179643165320158,43,0.12380381859838963,0.12363767623901367,71,71.0,,0.020802104845643044,43,0.3591295871883631,0.3589663505554199,71.0,,0.02098667621612549,43,0.1549474149942398,0.15477204322814941,71.0,,0.01983744651079178,43,0.09551840089261532,0.09537625312805176,71.0,,0.02073928527534008,43,0.11280260793864727,0.1126255989074707,71.0,
1731625336.753783,SJ-chain,50,1731625309.999319,1.7244897959183674,0.5,3.0,50,53,True,100,x86_64,0.019083410501480103,55,0.10493835061788559,0.10477590560913086,95,95.0,,0.019992602989077568,55,0.14715308882296085,0.1469876766204834,95.0,,0.020266346633434296,55,0.15345295704901218,0.15328502655029297,95.0,,0.021127935498952866,55,0.2739255093038082,0.27376365661621094,95.0,,0.021205175668001175,55,0.744558660313487,0.7443585395812988,95.0,
1731625338.396622,SJ-chain,50,1731625309.999319,1.7755102040816326,0.5,3.0,50,59,True,100,x86_64,0.019079450517892838,69,0.08189751021564007,0.08172798156738281,105,105.0,,0.021263720467686653,69,0.08216593973338604,0.08199644088745117,105.0,,0.019929639995098114,69,0.09793894551694393,0.09778523445129395,105.0,,0.021701715886592865,69,0.10561381094157696,0.1054384708404541,105.0,,0.021241338923573494,69,0.09462024830281734,0.09441971778869629,105.0,
1731625339.066007,SJ-chain,50,1731625309.999319,1.8265306122448979,0.5,3.0,50,67,True,100,x86_64,0.01786215603351593,86,0.0794766116887331,0.07931947708129883,109,109.0,,0.020915985107421875,86,0.09144752658903599,0.09126973152160645,109.0,,0.021255284547805786,86,0.08623520471155643,0.08606266975402832,109.0,,0.020014498382806778,86,0.08092701248824596,0.08077406883239746,109.0,,0.021587394177913666,86,0.07448841631412506,0.07431459426879883,109.0,
1731625339.692855,SJ-chain,50,1731625309.999319,1.8775510204081634,0.5,3.0,50,75,True,100,x86_64,0.019105682149529457,100,0.10703659988939762,0.10686683654785156,111,111.0,,0.02029702253639698,100,0.08189452812075615,0.08171391487121582,111.0,,0.021366992965340614,100,0.10545609146356583,0.10528182983398438,111.0,,0.020371362566947937,100,0.08196486718952656,0.08181428909301758,111.0,,0.020635027438402176,100,0.07742387056350708,0.07725000381469727,111.0,
1731625340.379323,SJ-chain,50,1731625309.999319,1.9285714285714286,0.5,3.0,50,84,True,100,x86_64,0.0195138119161129,138,0.09906866401433945,0.09890270233154297,157,157.0,,0.01991591975092888,138,0.14106895588338375,0.14090585708618164,157.0,,0.021128686144948006,138,0.14036082662642002,0.1401829719543457,157.0,,0.0200806874781847,138,0.1405453123152256,0.14036822319030762,157.0,,0.021185945719480515,138,0.1205041203647852,0.1203317642211914,157.0,
1731625341.272426,SJ-chain,50,1731625309.999319,1.9795918367346939,0.5,3.0,50,95,True,100,x86_64,0.018451835960149765,180,0.09381455928087234,0.09364914894104004,215,215.0,,0.021116232499480247,180,0.12024231627583504,0.1200706958770752,215.0,,0.020067665725946426,180,0.1325084026902914,0.13235092163085938,215.0,,0.020724045112729073,180,0.12507494911551476,0.12487435340881348,215.0,,0.02108350209891796,180,0.09081540629267693,0.09066510200500488,215.0,
1731625342.095146,SJ-chain,50,1731625309.999319,2.0306122448979593,0.5,3.0,50,107,True,100,x86_64,0.0185176320374012,235,0.12644383311271667,0.1262664794921875,348,247.0,,0.020880432799458504,235,0.15169824846088886,0.15151548385620117,250.0,,0.02047163061797619,235,0.14350935444235802,0.14333391189575195,250.0,,0.021256571635603905,235,0.15578840672969818,0.15558290481567383,250.0,,0.023982495069503784,235,0.1573780421167612,0.15714573860168457,250.0,
1731625343.1378,SJ-chain,50,1731625309.999319,2.0816326530612246,0.5,3.0,50,120,True,100,x86_64,0.017815854400396347,284,0.10750583186745644,0.10733723640441895,308,274.0,,0.02124715968966484,284,0.10133644938468933,0.1011505126953125,274.0,,0.020084822550415993,284,0.09727785550057888,0.09713006019592285,274.0,,0.022316711023449898,284,0.10779858380556107,0.10763144493103027,274.0,,0.021275348961353302,284,0.10284633375704288,0.10267043113708496,274.0,
1731625343.969657,SJ-chain,50,1731625309.999319,2.13265306122449,0.5,3.0,50,135,True,100,x86_64,0.018611542880535126,362,0.07168269343674183,0.07151055335998535,413,329.5,,0.021324634552001953,362,0.08835524506866932,0.08818602561950684,332.0,,0.020037498325109482,362,0.10308776795864105,0.10291647911071777,332.0,,0.02129819616675377,362,0.08141803555190563,0.08124446868896484,332.0,,0.020409850403666496,362,0.09898953512310982,0.09882640838623047,332.0,
1731625344.785425,SJ-chain,50,1731625309.999319,2.183673469387755,0.5,3.0,50,152,True,100,x86_64,0.01849481277167797,446,0.09485125727951527,0.0946803092956543,458,376.5,,0.019935747608542442,446,0.24924055859446526,0.2490699291229248,377.0,,0.020642241463065147,446,0.166127884760499,0.16596555709838867,377.0,,0.021771499887108803,446,0.1164314653724432,0.11625146865844727,377.0,,0.020175976678729057,446,0.11544824205338955,0.11529278755187988,377.0,
1731625345.994434,SJ-chain,50,1731625309.999319,2.2346938775510203,0.5,3.0,50,171,True,100,x86_64,0.018114326521754265,546,0.0993113536387682,0.09914708137512207,523,420.5,,0.021434007212519646,546,0.15539437532424927,0.15521836280822754,422.0,,0.020740283653140068,546,0.15602948889136314,0.15585088729858398,422.0,,0.02131161466240883,546,0.1220292504876852,0.12186956405639648,422.0,,0.02226521074771881,546,0.12277247197926044,0.12258577346801758,422.0,
1731625347.142233,SJ-chain,50,1731625309.999319,2.2857142857142856,0.5,3.0,50,193,True,100,x86_64,0.018302636221051216,713,0.10167400538921356,0.10149979591369629,980,498.5,,0.021611301228404045,713,0.16449028998613358,0.16432595252990723,526.0,,0.02105577662587166,713,0.16831417754292488,0.16813993453979492,526.0,,0.020547887310385704,713,0.1789183933287859,0.17874431610107422,526.0,,0.021747831255197525,713,0.2307568471878767,0.23057818412780762,526.0,
1731625348.555299,SJ-chain,50,1731625309.999319,2.336734693877551,0.5,3.0,50,217,True,100,x86_64,0.019063210114836693,891,0.09561661444604397,0.09544229507446289,1092,554.5,,0.021120207384228706,891,0.2735074311494827,0.2733321189880371,607.0,,0.02026643231511116,891,0.2539949081838131,0.25380897521972656,607.0,,0.020237740129232407,891,0.264177318662405,0.2639930248260498,607.0,,0.019844602793455124,891,0.36146461963653564,0.3612864017486572,607.0,
1731625350.454858,SJ-chain,50,1731625309.999319,2.387755102040816,0.5,3.0,50,244,True,100,x86_64,0.018198367208242416,1105,0.11397693865001202,0.1137990951538086,1211,614.0,,0.021373003721237183,1105,0.3318670019507408,0.33169007301330566,675.0,,0.021053453907370567,1105,0.29729044809937477,0.29710984230041504,675.0,,0.021785229444503784,1105,0.2881720568984747,0.28799009323120117,675.0,,0.02238139696419239,1105,0.3422188349068165,0.3420393466949463,675.0,
1731625352.623562,SJ-chain,50,1731625309.999319,2.438775510204082,0.5,3.0,50,274,True,100,x86_64,0.019635062664747238,1406,0.13827333226799965,0.13810157775878906,1345,681.0,,0.021611783653497696,1406,0.37242461182177067,0.37224698066711426,768.0,,0.02142181247472763,1406,0.3655488211661577,0.36537861824035645,768.0,,0.020493999123573303,1406,0.31958033703267574,0.31940269470214844,768.0,,0.02080756425857544,1406,0.4103271160274744,0.4101102352142334,768.0,
1731625355.182022,SJ-chain,50,1731625309.999319,2.489795918367347,0.5,3.0,50,308,True,100,x86_64,0.019081052392721176,1735,0.2372562326490879,0.23708868026733398,1493,761.5,,0.020247580483555794,1735,0.9126548636704683,0.9122929573059082,883.0,,0.02272358536720276,1735,0.9355277512222528,0.9353411197662354,883.0,,0.021441493183374405,1735,0.9121584035456181,0.9119672775268555,883.0,,0.021609218791127205,1735,0.9176547601819038,0.9174728393554688,883.0,
1731625360.250155,SJ-chain,50,1731625309.999319,2.5408163265306123,0.5,3.0,50,347,True,100,x86_64,0.018159745261073112,2130,0.1885841991752386,0.18838214874267578,1665,847.5,,0.021699106320738792,2130,2.1906658429652452,2.19048810005188,1005.0,,0.020853770896792412,2130,2.075654586777091,2.0754685401916504,1005.0,,0.021367736160755157,2130,2.090086717158556,2.089909553527832,1005.0,,0.021943019703030586,2130,2.0866696629673243,2.0864877700805664,1005.0,
1731625370.233798,SJ-chain,50,1731625309.999319,2.5918367346938775,0.5,3.0,50,390,True,100,x86_64,0.018313128501176834,2638,0.18943692557513714,0.18925833702087402,1827,928.5,,0.020638883113861084,2638,7.793748069554567,7.793562412261963,1110.0,,0.020808478817343712,2638,7.998964888975024,7.998805046081543,1110.0,,0.020394504070281982,2638,7.525857737287879,7.52568244934082,1110.0,,0.020475801080465317,2638,7.744501428678632,7.74431586265564,1110.0,
1731625403.194,SJ-chain,50,1731625309.999319,2.642857142857143,0.5,3.0,50,439,True,100,x86_64,0.019458666443824768,3352,0.18190713413059711,0.18172597885131836,2053,1043.5,,0.02150007337331772,3352,9.202973235398531,9.202780961990356,1267.0,,0.0205602515488863,3352,8.924514636397362,8.924307107925415,1267.0,,0.02066037990152836,3352,8.922807408496737,8.922627449035645,1267.0,,0.020983779802918434,3352,8.920109214261174,8.91994309425354,1267.0,
1731625441.398873,SJ-chain,50,1731625309.999319,2.693877551020408,0.5,3.0,50,494,True,100,x86_64,0.01924070529639721,4174,0.2156867664307356,0.21550703048706055,2274,1154.0,,0.02086099609732628,4174,29.587928356602788,29.58776569366455,1428.0,,0.021867498755455017,4174,29.60153346322477,29.601348161697388,1428.0,,0.022324644029140472,4174,29.718993302434683,29.718799352645874,1428.0,,0.022014161571860313,4174,10.44784134812653,10.447657585144043,1434.0,
