instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: resilience lp approximation,lp_results: Resilience,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Resilience,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Resilience,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Resilience,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Resilience,ilp_results_10: error
1668647060.617853,SJ-chain,100,1668647056.759868,1.3888888888888888,0.5,4.5,100,24,True,100,x86_64,0.015448885969817638,13,0.04264404438436031,0.004769973999999788,33,33.0,,0.017388912849128246,13,0.0448949970304966,0.004630979000000313,33.0,,0.017285220324993134,13,0.04475028347223997,0.0047149250000000364,33.0,,0.017659984529018402,13,0.045535401441156864,0.0047147979999997425,33.0,,0.017463876865804195,13,0.044208671897649765,0.004660305000000253,33.0,
1668647060.969168,SJ-chain,100,1668647056.759868,1.4292929292929295,0.5,4.5,100,26,True,100,x86_64,0.015486152842640877,13,0.04365408048033714,0.004786115000000368,33,33.0,,0.017924045212566853,13,0.04629017785191536,0.004733002000000042,33.0,,0.017507487908005714,13,0.04496602900326252,0.004689825000000258,33.0,,0.01746971160173416,13,0.044513314962387085,0.004740954999999936,33.0,,0.017477966845035553,13,0.04551762528717518,0.00467769299999965,33.0,
1668647061.323715,SJ-chain,100,1668647056.759868,1.4696969696969697,0.5,4.5,100,29,True,100,x86_64,0.015495717525482178,15,0.042541311122477055,0.004923116000000061,35,35.0,,0.018136107362806797,15,0.042728014290332794,0.00490159400000012,35.0,,0.017573313787579536,15,0.04209739621728659,0.004830659000000015,35.0,,0.01764254178851843,15,0.043293826282024384,0.004830659000000015,35.0,,0.017565340735018253,15,0.0423843814060092,0.0048397609999999425,35.0,
1668647061.669563,SJ-chain,100,1668647056.759868,1.5101010101010102,0.5,4.5,100,32,True,100,x86_64,0.015755032189190388,16,0.04215582273900509,0.004984920000000059,40,40.0,,0.017554779537022114,16,0.04253749456256628,0.0049027800000001065,40.0,,0.017540235072374344,16,0.042371819727122784,0.004920465000000096,40.0,,0.01750501338392496,16,0.04316799342632294,0.004901188999999917,40.0,,0.017527210526168346,16,0.042916687205433846,0.004926264000000291,40.0,
1668647062.016169,SJ-chain,100,1668647056.759868,1.5505050505050506,0.5,4.5,100,35,True,100,x86_64,0.015615309588611126,17,0.04249926097691059,0.005070560999999696,42,42.0,,0.0176547858864069,17,0.042964253574609756,0.005003000999999951,42.0,,0.017666758969426155,17,0.04266898427158594,0.005022690000000107,42.0,,0.017641649581491947,17,0.04264292400330305,0.005013915999999785,42.0,,0.017614812590181828,17,0.04240637645125389,0.005008330999999977,42.0,
1668647062.364942,SJ-chain,100,1668647056.759868,1.590909090909091,0.5,4.5,100,38,True,100,x86_64,0.015618819743394852,21,0.042669844813644886,0.005312748000000145,49,49.0,,0.017592032440006733,21,0.06289330124855042,0.005227788000000011,49.0,,0.017568332143127918,21,0.0629112059250474,0.005235864999999951,49.0,,0.017655721865594387,21,0.06305707152932882,0.005261981999999943,49.0,,0.017716949805617332,21,0.06414510309696198,0.005264686999999935,49.0,
1668647062.800669,SJ-chain,100,1668647056.759868,1.6313131313131315,0.5,4.5,100,42,True,100,x86_64,0.01563037745654583,26,0.04409299325197935,0.005647678000000322,55,55.0,,0.017553788609802723,26,0.06356086768209934,0.005589777999999601,55.0,,0.017607787624001503,26,0.052201892249286175,0.00555592500000035,55.0,,0.01758451573550701,26,0.05200847610831261,0.005569962999999234,55.0,,0.017675857059657574,26,0.0522084841504693,0.005574591999999434,55.0,
1668647063.211347,SJ-chain,100,1668647056.759868,1.6717171717171717,0.5,4.5,100,46,True,100,x86_64,0.015567297115921974,28,0.04395946115255356,0.005832503999999794,57,57.0,,0.017608465626835823,28,0.052136181853711605,0.005745843999999778,57.0,,0.01761970855295658,28,0.06327684130519629,0.005725435000000445,57.0,,0.01754103507846594,28,0.05304405279457569,0.005754340000000191,57.0,,0.017558477818965912,28,0.05265910178422928,0.005717473999999889,57.0,
1668647063.625744,SJ-chain,100,1668647056.759868,1.7121212121212122,0.5,4.5,100,51,True,100,x86_64,0.015570539981126785,31,0.04414716735482216,0.006031555999999938,64,64.0,,0.017606426030397415,31,0.05239674262702465,0.005965265000000386,64.0,,0.01740433182567358,31,0.05235684849321842,0.005910662000000677,64.0,,0.017467829398810863,31,0.06486270111054182,0.005930314000000436,64.0,,0.017925536260008812,31,0.05386437103152275,0.005941706999999852,64.0,
1668647064.046068,SJ-chain,100,1668647056.759868,1.7525252525252526,0.5,4.5,100,56,True,100,x86_64,0.015303141437470913,39,0.04553076345473528,0.006562791000000345,74,74.0,,0.01749872975051403,39,0.056303372606635094,0.006425883000000354,74.0,,0.017432671040296555,39,0.05410137865692377,0.00647699700000004,74.0,,0.018019482493400574,39,0.05561986658722162,0.006476503000000022,74.0,,0.01745539251714945,39,0.055370657704770565,0.006435972000000234,74.0,
1668647064.474955,SJ-chain,100,1668647056.759868,1.792929292929293,0.5,4.5,100,62,True,100,x86_64,0.015769874677062035,48,0.050830814987421036,0.007123610999999919,97,97.0,,0.017736931331455708,48,0.0589026128873229,0.007026730999999842,97.0,,0.017759001813828945,48,0.061429149471223354,0.006972299000000071,97.0,,0.01783458050340414,48,0.0606184508651495,0.0070044080000002396,97.0,,0.017758216708898544,48,0.06001759320497513,0.006999405999999375,97.0,
1668647064.940352,SJ-chain,100,1668647056.759868,1.8333333333333335,0.5,4.5,100,68,True,100,x86_64,0.015924178063869476,55,0.05578691232949495,0.0075877090000000535,103,103.0,,0.017915379256010056,55,0.059052448719739914,0.007437570999999643,103.0,,0.01795036531984806,55,0.06282625161111355,0.00755155399999996,103.0,,0.01808776892721653,55,0.0612461818382144,0.007387405000000236,103.0,,0.018114294856786728,55,0.07197489868849516,0.007438223000000299,103.0,
1668647065.434446,SJ-chain,100,1668647056.759868,1.873737373737374,0.5,4.5,100,74,True,100,x86_64,0.0161817679181695,63,0.05198604520410299,0.007951989999999576,109,109.0,,0.01795177534222603,63,0.06503023859113455,0.007815626999999381,109.0,,0.017922944389283657,63,0.060034533962607384,0.007768927999999953,109.0,,0.017671896144747734,63,0.07419787906110287,0.0077504130000001226,109.0,,0.017616172321140766,63,0.06316264811903238,0.00777577199999957,109.0,
1668647065.940883,SJ-chain,100,1668647056.759868,1.9141414141414144,0.5,4.5,100,82,True,100,x86_64,0.015678665600717068,76,0.05541569273918867,0.008612847999999396,123,123.0,,0.01766781695187092,76,0.057996018789708614,0.008470756000000357,123.0,,0.017644109204411507,76,0.05471954680979252,0.008430824000000392,123.0,,0.017576349899172783,76,0.05566971655935049,0.00847396999999983,123.0,,0.017720014788210392,76,0.0540419053286314,0.008543743000000603,123.0,
1668647066.423441,SJ-chain,100,1668647056.759868,1.9545454545454546,0.5,4.5,100,90,True,100,x86_64,0.01573574636131525,85,0.051298923790454865,0.009171981999999801,142,142.0,,0.017789986915886402,85,0.05620579142123461,0.009019818999999707,142.0,,0.017650220543146133,85,0.057393042370676994,0.00901453200000013,142.0,,0.017692563124001026,85,0.06124152056872845,0.00899532599999997,142.0,,0.017642860300838947,85,0.05895781330764294,0.008966457999999733,142.0,
1668647066.924007,SJ-chain,100,1668647056.759868,1.994949494949495,0.5,4.5,100,98,True,100,x86_64,0.015624074265360832,96,0.05746850185096264,0.00977458299999956,153,153.0,,0.017672251909971237,96,0.05823690351098776,0.009550188999999598,153.0,,0.0176638001576066,96,0.056758079677820206,0.009594292999999254,153.0,,0.01763852220028639,96,0.059033170342445374,0.009555615000000017,153.0,,0.018133113160729408,96,0.06100853066891432,0.00966438299999961,153.0,
1668647067.444391,SJ-chain,100,1668647056.759868,2.0353535353535355,0.5,4.5,100,108,True,100,x86_64,0.015854557044804096,116,0.05861524771898985,0.010924499000000587,171,171.0,,0.017797986045479774,116,0.0756847970187664,0.010728999999999544,171.0,,0.017906218767166138,116,0.07582988310605288,0.010757994999999632,171.0,,0.01783801894634962,116,0.07773560378700495,0.010719917999999495,171.0,,0.01780443638563156,116,0.0771438479423523,0.010722839000000484,171.0,
1668647068.060593,SJ-chain,100,1668647056.759868,2.075757575757576,0.5,4.5,100,119,True,100,x86_64,0.015996946021914482,154,0.05664745904505253,0.012910578000000505,204,204.0,,0.0178618635982275,154,0.10048880334943533,0.012672309000000048,204.0,,0.018097753636538982,154,0.08797644637525082,0.012654687999999581,204.0,,0.018117460422217846,154,0.08487951941788197,0.012719299999999656,204.0,,0.01808115467429161,154,0.08529475051909685,0.012706219000000019,204.0,
1668647068.769867,SJ-chain,100,1668647056.759868,2.1161616161616164,0.5,4.5,100,130,True,100,x86_64,0.016309484839439392,177,0.05443044472485781,0.01402324200000038,232,232.0,,0.018508069217205048,177,0.06587085220962763,0.013875019999999516,232.0,,0.018022242933511734,177,0.06543387565761805,0.01374253299999939,232.0,,0.018067752942442894,177,0.06833228375762701,0.013873252999999863,232.0,,0.018548310734331608,177,0.06674682255834341,0.01405834100000014,232.0,
1668647069.412874,SJ-chain,100,1668647056.759868,2.1565656565656566,0.5,4.5,100,143,True,100,x86_64,0.01647306326776743,209,0.05554250441491604,0.01583537700000015,361,266.0,,0.01813297439366579,209,0.07190245948731899,0.015584593000000702,266.0,,0.01847064681351185,209,0.07217525597661734,0.015612232999999698,266.0,,0.018211995251476765,209,0.07139580510556698,0.015517144999999566,266.0,,0.018110599368810654,209,0.08219397719949484,0.015617609999999615,266.0,
1668647070.122954,SJ-chain,100,1668647056.759868,2.1969696969696972,0.5,4.5,100,157,True,100,x86_64,0.016509825363755226,246,0.05786580499261618,0.017753852000000236,411,316.0,,0.018086837604641914,246,0.06986912991851568,0.01757856499999999,316.0,,0.01834617368876934,246,0.07170434948056936,0.01752703000000011,316.0,,0.01826760545372963,246,0.07087079714983702,0.017633593000000225,316.0,,0.018246796913444996,246,0.07255619671195745,0.017523292999999995,316.0,
1668647070.863251,SJ-chain,100,1668647056.759868,2.2373737373737375,0.5,4.5,100,172,True,100,x86_64,0.016649313271045685,301,0.06252034846693277,0.020574170999999808,407,372.5,,0.01822488196194172,301,0.09569488652050495,0.02044087600000033,373.0,,0.018716173246502876,301,0.10548648796975613,0.020299862999999974,373.0,,0.018298938870429993,301,0.09915971383452415,0.020392741000000214,373.0,,0.018366840668022633,301,0.09697551280260086,0.02120149799999993,373.0,
1668647071.782885,SJ-chain,100,1668647056.759868,2.2777777777777777,0.5,4.5,100,189,True,100,x86_64,0.016610218212008476,365,0.0656692422926426,0.02373318699999949,559,434.5,,0.01835450902581215,365,0.11316288635134697,0.023614663000000036,436.0,,0.018274824135005474,365,0.11254170257598162,0.023820309999999623,436.0,,0.018422327004373074,365,0.11391573213040829,0.02359430399999951,436.0,,0.018891602754592896,365,0.11187291517853737,0.02335393799999963,436.0,
1668647072.830432,SJ-chain,100,1668647056.759868,2.3181818181818183,0.5,4.5,100,208,True,100,x86_64,0.017236138693988323,439,0.06952059268951416,0.027445369000000497,488,488.0,,0.018412555567920208,439,0.1032362887635827,0.026999934999999198,488.0,,0.018824193626642227,439,0.10935577377676964,0.027118272000000943,488.0,,0.01836277451366186,439,0.1081542233005166,0.02695783500000104,488.0,,0.01837268564850092,439,0.11131986603140831,0.02699506100000093,488.0,
1668647073.943157,SJ-chain,100,1668647056.759868,2.358585858585859,0.5,4.5,100,228,True,100,x86_64,0.016773460432887077,514,0.07424774020910263,0.03110264899999926,546,546.0,,0.018960955552756786,514,0.11258240044116974,0.03074184599999974,546.0,,0.01850110199302435,514,0.11328096129000187,0.031088568999999566,546.0,,0.018500059843063354,514,0.11133795604109764,0.030689028000001173,546.0,,0.018500199541449547,514,0.11327663622796535,0.030611636999999803,546.0,
1668647075.159614,SJ-chain,100,1668647056.759868,2.3989898989898992,0.5,4.5,100,250,True,100,x86_64,0.016776767559349537,609,0.0812404677271843,0.0364046879999993,602,602.0,,0.0185175696387887,609,0.11627301666885614,0.035235023000000254,602.0,,0.018572773784399033,609,0.1164913922548294,0.03520891199999987,602.0,,0.018453920260071754,609,0.11830633692443371,0.035396061000000145,602.0,,0.01850977074354887,609,0.11784941796213388,0.03512908499999945,602.0,
1668647076.541526,SJ-chain,100,1668647056.759868,2.4393939393939394,0.5,4.5,100,275,True,100,x86_64,0.01690914575010538,739,0.08667040523141623,0.041758611000000556,716,673.5,,0.01857552770525217,739,0.13374412804841995,0.0412848970000006,674.0,,0.01855290960520506,739,0.13488421775400639,0.04129926200000078,674.0,,0.018566813319921494,739,0.13349237386137247,0.04122155499999991,674.0,,0.018522651866078377,739,0.14221753552556038,0.041340369000000265,674.0,
1668647078.108449,SJ-chain,100,1668647056.759868,2.47979797979798,0.5,4.5,100,301,True,100,x86_64,0.016947414726018906,873,0.09703972935676575,0.048490141000000264,835,738.0,,0.018649442121386528,873,0.11689222604036331,0.048152491999999825,738.0,,0.018754417076706886,873,0.11672859638929367,0.04817426199999986,738.0,,0.01869021076709032,873,0.11614384222775698,0.048081137000000496,738.0,,0.01863399427384138,873,0.11327071208506823,0.04809169400000002,738.0,
1668647079.752144,SJ-chain,100,1668647056.759868,2.5202020202020203,0.5,4.5,100,331,True,100,x86_64,0.017106772400438786,1062,0.10741148516535759,0.057341745000000444,822,822.0,,0.018746506422758102,1062,0.1432523736730218,0.0568371489999997,822.0,,0.01860008668154478,1062,0.1564127914607525,0.05784874599999945,822.0,,0.019165066070854664,1062,0.15302821062505245,0.05683180700000001,822.0,,0.018622511066496372,1062,0.217765255831182,0.056573883000000436,822.0,
1668647081.821313,SJ-chain,100,1668647056.759868,2.560606060606061,0.5,4.5,100,363,True,100,x86_64,0.017026225104928017,1265,0.128434750251472,0.06598747800000027,1729,912.0,,0.018921884708106518,1265,0.15848743729293346,0.066030271999999,913.0,,0.018640082329511642,1265,0.15763976611196995,0.06648019500000046,913.0,,0.0187099976465106,1265,0.16159886308014393,0.0666587199999995,913.0,,0.018908771686255932,1265,0.15962968952953815,0.06602043100000188,913.0,
1668647084.095161,SJ-chain,100,1668647056.759868,2.601010101010101,0.5,4.5,100,399,True,100,x86_64,0.017202775925397873,1504,0.1350048491731286,0.07862217999999999,1905,989.5,,0.0187539579346776,1504,0.20171646866947412,0.0768407929999988,1006.0,,0.0186161482706666,1504,0.183761864900589,0.07713067799999962,1006.0,,0.018844123929739,1504,0.18449724931269884,0.07734159399999996,1006.0,,0.018901114352047443,1504,0.1895201075822115,0.07758330200000074,1006.0,
1668647086.758027,SJ-chain,100,1668647056.759868,2.6414141414141414,0.5,4.5,100,437,True,100,x86_64,0.017263217829167843,1834,0.1607885118573904,0.09685958899999747,2122,1089.0,,0.019121725112199783,1834,0.49129861034452915,0.09301322800000023,1129.0,,0.018762501887977123,1834,0.4911488704383373,0.092842816000001,1129.0,,0.018810655921697617,1834,0.48629511147737503,0.09218496800000153,1129.0,,0.01886098925024271,1834,0.49047634471207857,0.09338895799999847,1129.0,
1668647091.035434,SJ-chain,100,1668647056.759868,2.681818181818182,0.5,4.5,100,480,True,100,x86_64,0.01724792644381523,2211,0.18091795593500137,0.11357686099999853,2334,1199.5,,0.019025741145014763,2211,0.8374947737902403,0.10954180199999897,1271.0,,0.01893787272274494,2211,0.8400332052260637,0.11064048000000071,1271.0,,0.01886828802525997,2211,0.8609694084152579,0.11217906699999958,1271.0,,0.019221629947423935,2211,0.8724175347015262,0.11349881800000006,1271.0,
1668647097.165313,SJ-chain,100,1668647056.759868,2.7222222222222223,0.5,4.5,100,527,True,100,x86_64,0.017736337147653103,2611,0.22790634538978338,0.13441132399999844,2555,1310.0,,0.02100670337677002,2611,1.0359800290316343,0.13323128400000073,1398.0,,0.019310880452394485,2611,1.0570148508995771,0.1331712429999996,1398.0,,0.019681154750287533,2611,1.0357400281354785,0.13343129899999795,1398.0,,0.01951527874916792,2611,1.045985646545887,0.13381763599999985,1398.0,
1668647104.551698,SJ-chain,100,1668647056.759868,2.762626262626263,0.5,4.5,100,578,True,100,x86_64,0.01807798072695732,3165,0.24124746676534414,0.16055074300000172,2771,1420.0,,0.021203450858592987,3165,3.547236048616469,0.15862909100000167,1561.0,,0.019295161589980125,3165,3.5634513422846794,0.15739310700000075,1561.0,,0.020807609893381596,3165,3.597758064046502,0.15727915100000445,1561.0,,0.019511993043124676,3165,3.512600125744939,0.15724566399999418,1561.0,
1668647122.662675,SJ-chain,100,1668647056.759868,2.803030303030303,0.5,4.5,100,635,True,100,x86_64,0.017802958376705647,3802,0.28014938067644835,0.18984211000000073,3041,1555.0,,0.01964978314936161,3802,12.514730389229953,0.1870132170000005,1747.0,,0.019491287879645824,3802,12.225638933479786,0.18522365599999802,1747.0,,0.016958065330982208,3802,12.238009960390627,0.1700138170000045,1747.0,,0.01719809975475073,3802,10.243174534291029,0.13875808899999953,1747.0,
1668647174.06591,SJ-chain,100,1668647056.759868,2.8434343434343434,0.5,4.5,100,697,True,100,x86_64,0.01767145935446024,4567,0.31770032923668623,0.22214709500000396,3306,1687.5,,0.020893437787890434,4567,61.20428922213614,0.19755542800000114,1928.0,,0.019728871062397957,4567,62.90150800533593,0.223580479000006,1928.0,,0.01978944055736065,4567,60.498179687187076,0.22182196499999662,1928.0,,0.019279398024082184,4567,10.305577763356268,0.2082379399999965,1931.0,
1668647374.224509,SJ-chain,100,1668647056.759868,2.883838383838384,0.5,4.5,100,765,True,100,x86_64,0.018048792146146297,5468,0.44048488419502974,0.26461456200000555,3614,1842.5,,0.019878925755620003,5468,104.10565980244428,0.2638457480000014,2131.0,,0.019509699195623398,5468,101.80696802493185,0.23319005500000145,2131.0,,0.019894267432391644,5468,60.493401548825204,0.2633895519999996,2131.0,,0.019826012663543224,5468,10.373771199025214,0.263093394000002,2142.0,
1668647657.511243,SJ-chain,100,1668647056.759868,2.9242424242424243,0.5,4.5,100,839,True,100,x86_64,0.018108325079083443,6507,0.5408233217895031,0.3162176599999995,3914,1992.5,,0.02028124313801527,6507,704.0652291299775,0.2948729139999955,2353.0,,0.011917087249457836,6507,600.6031962838024,0.14392222499999718,2353.0,,0.012174654752016068,6507,60.34353598766029,0.1452482030000013,2353.0,,0.012592620216310024,6507,10.216851076111197,0.14415069900000077,2388.0,
1668649038.170749,SJ-chain,100,1668647056.759868,2.964646464646465,0.5,4.5,100,921,True,100,x86_64,0.01108973566442728,7741,0.3579910947009921,0.17456617300000232,4301,2189.0,,0.012792527675628662,7741,560.6112005887553,0.1771912069999999,2589.0,,0.012149524874985218,7741,559.7403064370155,0.20053776600000361,2589.0,,0.012870230711996555,7741,60.435653671622276,0.19636158200000153,2594.0,,0.01203934196382761,7741,10.25011872779578,0.17386289499999918,2622.0,
1668650233.193672,SJ-chain,100,1668647056.759868,3.005050505050505,0.5,4.5,100,1011,True,100,x86_64,0.01112492848187685,9246,0.4283136064186692,0.20822953100000063,4696,2386.5,,0.012823558412492275,9246,10321.502991897054,0.2148853169999967,2882.0,,0.014976113103330135,9246,600.7783273905516,0.37425208499999485,2882.0,,0.019534992054104805,9246,60.302958484739065,0.20687303799999768,2898.0,,0.01214188989251852,9246,10.405031873844564,0.2474376389999975,3219.0,
1668667278.828636,SJ-chain,100,1668667278.595884,0.6212121212121212,0.5,4.5,100,4,True,100,x86_64,0.022649615071713924,1,0.11830610921606421,0.00896926099999984,6,6.0,,0.02539475681260228,1,0.05290723033249378,0.006697176999999943,6.0,,0.025757561903446913,1,0.05155652714893222,0.006920588000000283,6.0,,0.0253530852496624,1,0.051153012085705996,0.006856975999999904,6.0,,0.02547519886866212,1,0.048465150874108076,0.007024587999999721,6.0,
1668667279.319585,SJ-chain,100,1668667278.595884,0.6616161616161617,0.5,4.5,100,4,True,100,x86_64,0.023355464916676283,1,0.047019990626722574,0.006747993999999924,6,6.0,,0.027040218003094196,1,0.051709465216845274,0.0066796259999999386,6.0,,0.02679455792531371,1,0.05936259403824806,0.006728435999999949,6.0,,0.02585042966529727,1,0.052477645222097635,0.006756451000000219,6.0,,0.02626899117603898,1,0.05812134128063917,0.0068951809999999725,6.0,
1668667279.761205,SJ-chain,100,1668667278.595884,0.702020202020202,0.5,4.5,100,5,True,100,x86_64,0.024588895961642265,1,0.04631061479449272,0.00684517100000015,6,6.0,,0.025619431398808956,1,0.05485054198652506,0.0067645240000002715,6.0,,0.02433981793001294,1,0.05268714390695095,0.0069888680000000925,6.0,,0.025772291235625744,1,0.05382342217490077,0.006892644000000114,6.0,,0.025309094227850437,1,0.04692452820017934,0.007142849000000062,6.0,
1668667280.183656,SJ-chain,100,1668667278.595884,0.7424242424242424,0.5,4.5,100,5,True,100,x86_64,0.02401876589283347,1,0.047746630385518074,0.006474137000000102,6,6.0,,0.027024053037166595,1,0.05436807777732611,0.006774268000000028,6.0,,0.02821045881137252,1,0.045299990102648735,0.006752166999999698,6.0,,0.026001220103353262,1,0.04947681026533246,0.00676340299999989,6.0,,0.02627412509173155,1,0.0465184198692441,0.00674725899999995,6.0,
1668667280.600907,SJ-chain,100,1668667278.595884,0.7828282828282829,0.5,4.5,100,6,True,100,x86_64,0.021763675846159458,2,0.0528217563405633,0.006781843999999815,6,6.0,,0.026552711613476276,2,0.05212505906820297,0.006840229999999892,6.0,,0.025047001894563437,2,0.047369119711220264,0.006993060000000106,6.0,,0.026212529744952917,2,0.050330383237451315,0.006977556000000273,6.0,,0.026406739838421345,2,0.051080461125820875,0.007070569999999776,6.0,
1668667281.025353,SJ-chain,100,1668667278.595884,0.8232323232323233,0.5,4.5,100,6,True,100,x86_64,0.0243796962313354,2,0.049117814749479294,0.007171261999999956,6,6.0,,0.02604079619050026,2,0.054226705338805914,0.006822600000000012,6.0,,0.02503308793529868,2,0.0481123561039567,0.00659540500000011,6.0,,0.026138028595596552,2,0.04926998075097799,0.006995512000000037,6.0,,0.02683840785175562,2,0.05410635005682707,0.006898774000000163,6.0,
