instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: resilience lp approximation,lp_results: Resilience,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Resilience,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Resilience,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Resilience,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Resilience,ilp_results_10: error
1731629733.225844,SJ-conf,50,1731629718.072391,2.2857142857142856,0.5,3.0,50,193,True,100,x86_64,0.03289938531816006,60,0.12686216831207275,0.1267077922821045,79,79.0,,0.033697525039315224,60,0.11114327795803547,0.11099958419799805,79.0,,0.03498202748596668,60,0.12444166652858257,0.12426209449768066,79.0,,0.034906819462776184,60,0.15280261263251305,0.1526622772216797,79.0,,0.03508704714477062,60,0.16586625948548317,0.16570448875427246,79.0,
1731629734.21723,SJ-conf,50,1731629718.072391,2.336734693877551,0.5,3.0,50,217,True,100,x86_64,0.03371158055961132,83,0.15411990880966187,0.15392422676086426,95,95.0,,0.03956295922398567,83,0.17478485591709614,0.17452120780944824,95.0,,0.03536408953368664,83,0.15553058311343193,0.1553654670715332,95.0,,0.03371864929795265,83,0.12321398966014385,0.12308907508850098,95.0,,0.03508914075791836,83,0.12323563918471336,0.1230466365814209,95.0,
1731629735.27982,SJ-conf,50,1731629718.072391,2.387755102040816,0.5,3.0,50,244,True,100,x86_64,0.03086993843317032,95,0.12929554097354412,0.12914514541625977,108,108.0,,0.036531368270516396,95,0.14709851145744324,0.14693212509155273,108.0,,0.0355685967952013,95,0.14807073213160038,0.14791536331176758,108.0,,0.035371480509638786,95,0.1302354708313942,0.13006591796875,108.0,,0.034947289153933525,95,0.14584675431251526,0.14568328857421875,108.0,
1731629736.318269,SJ-conf,50,1731629718.072391,2.438775510204082,0.5,3.0,50,274,True,100,x86_64,0.032293884083628654,142,0.1342412643134594,0.1340651512145996,130,130.0,,0.03397967480123043,142,0.13612881302833557,0.13598394393920898,130.0,,0.03510466404259205,142,0.16931141167879105,0.1691441535949707,130.0,,0.03478132002055645,142,0.14522824436426163,0.14506125450134277,130.0,,0.03505573235452175,142,0.15084399841725826,0.15067195892333984,130.0,
1731629737.419902,SJ-conf,50,1731629718.072391,2.489795918367347,0.5,3.0,50,308,True,100,x86_64,0.03308236785233021,202,0.15809329599142075,0.15793180465698242,142,142.0,,0.035218238830566406,202,0.1666448526084423,0.1664738655090332,142.0,,0.03556092269718647,202,0.12118909507989883,0.12104511260986328,142.0,,0.033348023891448975,202,0.13298610411584377,0.1328120231628418,142.0,,0.03523111715912819,202,0.17066998220980167,0.17049932479858398,142.0,
1731629738.575552,SJ-conf,50,1731629718.072391,2.5408163265306123,0.5,3.0,50,347,True,100,x86_64,0.033077942207455635,251,0.11346320249140263,0.11330103874206543,158,158.0,,0.033836204558610916,251,0.1621450800448656,0.16197943687438965,158.0,,0.03593982197344303,251,0.18988635204732418,0.1897435188293457,158.0,,0.03513315133750439,251,0.15479268692433834,0.15462470054626465,158.0,,0.03385850414633751,251,0.17069761455059052,0.17051315307617188,158.0,
1731629739.796479,SJ-conf,50,1731629718.072391,2.5918367346938775,0.5,3.0,50,390,True,100,x86_64,0.031123988330364227,347,0.12326042912900448,0.12310385704040527,174,174.0,,0.035188332200050354,347,0.15747685357928276,0.15731549263000488,174.0,,0.03409300930798054,347,0.1674472540616989,0.16728878021240234,174.0,,0.035265615209937096,347,0.1647883541882038,0.16462302207946777,174.0,,0.035181209444999695,347,0.17996365763247013,0.17980599403381348,174.0,
1731629741.062401,SJ-conf,50,1731629718.072391,2.642857142857143,0.5,3.0,50,439,True,100,x86_64,0.033170029520988464,431,0.13486091792583466,0.13469958305358887,187,187.0,,0.03397431597113609,431,0.1768153216689825,0.17668533325195312,187.0,,0.035227444022893906,431,0.16412462666630745,0.16399550437927246,187.0,,0.03524843230843544,431,0.16466595977544785,0.16451144218444824,187.0,,0.033876171335577965,431,0.18758839182555676,0.18741226196289062,187.0,
1731629742.455471,SJ-conf,50,1731629718.072391,2.693877551020408,0.5,3.0,50,494,True,100,x86_64,0.03112122230231762,512,0.14600606635212898,0.1458415985107422,205,205.0,,0.03527465648949146,512,0.19377915933728218,0.1936328411102295,205.0,,0.03527819365262985,512,0.19305218569934368,0.19287443161010742,205.0,,0.034526657313108444,512,0.19936961494386196,0.19920134544372559,205.0,,0.03395923040807247,512,0.16279311664402485,0.162611722946167,205.0,
1731629743.931058,SJ-conf,50,1731629718.072391,2.7448979591836737,0.5,3.0,50,555,True,100,x86_64,0.03362054377794266,637,0.1865164190530777,0.18636608123779297,231,231.0,,0.03552049584686756,637,0.175953796133399,0.1757817268371582,231.0,,0.03758425824344158,637,0.135173873975873,0.13496685028076172,231.0,,0.03527108579874039,637,0.18806490115821362,0.18792009353637695,231.0,,0.0359196737408638,637,0.18398259580135345,0.18383479118347168,231.0,
1731629745.469508,SJ-conf,50,1731629718.072391,2.795918367346939,0.5,3.0,50,625,True,100,x86_64,0.03216472826898098,820,0.17125678434967995,0.17107629776000977,244,244.0,,0.035899557173252106,820,0.2079736441373825,0.20783019065856934,244.0,,0.03609805926680565,820,0.21871700324118137,0.21855449676513672,244.0,,0.034736840054392815,820,0.20802114717662334,0.20785188674926758,244.0,,0.03346766531467438,820,0.21656974963843822,0.216400146484375,244.0,
1731629747.262047,SJ-conf,50,1731629718.072391,2.8469387755102042,0.5,3.0,50,702,True,100,x86_64,0.033623021095991135,977,0.15707886405289173,0.15691542625427246,256,256.0,,0.03425551950931549,977,0.24615394324064255,0.2459874153137207,256.0,,0.03382303938269615,977,0.19500510767102242,0.194810152053833,256.0,,0.035623824223876,977,0.2005841601639986,0.20026183128356934,256.0,,0.03758063539862633,977,0.2402968592941761,0.2401416301727295,256.0,
1731629749.164507,SJ-conf,50,1731629718.072391,2.8979591836734695,0.5,3.0,50,790,True,100,x86_64,0.03157921880483627,1277,0.18474077433347702,0.18457698822021484,264,264.0,,0.0344798993319273,1277,0.23840785585343838,0.23823118209838867,264.0,,0.03554769419133663,1277,0.2591126374900341,0.25893616676330566,264.0,,0.03582358732819557,1277,0.2617339100688696,0.2615687847137451,264.0,,0.03559209406375885,1277,0.2528798524290323,0.25270962715148926,264.0,
1731629751.402426,SJ-conf,50,1731629718.072391,2.9489795918367347,0.5,3.0,50,889,True,100,x86_64,0.03147507645189762,1652,0.17095661163330078,0.1707916259765625,265,265.0,,0.033900029957294464,1652,0.24577748030424118,0.24560141563415527,265.0,,0.03579004108905792,1652,0.25932367518544197,0.2591698169708252,265.0,,0.035842640325427055,1652,0.30862103775143623,0.30845069885253906,265.0,,0.03432874195277691,1652,0.28075358644127846,0.2805790901184082,265.0,
1731629753.910751,SJ-conf,50,1731629718.072391,3.0,0.5,3.0,50,1000,True,100,x86_64,0.033939916640520096,2105,0.33461874164640903,0.3344438076019287,265,265.0,,0.03616616129875183,2105,0.4945096280425787,0.49433207511901855,265.0,,0.035773856565356255,2105,0.2784165237098932,0.2782480716705322,265.0,,0.035061854869127274,2105,0.2657988239079714,0.26563262939453125,265.0,,0.03393022157251835,2105,0.28183744102716446,0.2816658020019531,265.0,
