instance timestamp,query,scale factor,load from file,data load time,run id,bag semantics,processor,lp_results: witness computation time,lp_results: number of witnesses,lp_results: witnesses of responsibility tuple,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: responsibility lp approximation,lp_results: Responsibility,lp_results: error,ilp_results: witness computation time,ilp_results: number of witnesses,ilp_results: witnesses of responsibility tuple,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: Responsibility,ilp_results: error,ilp_results_600: witness computation time,ilp_results_600: number of witnesses,ilp_results_600: witnesses of responsibility tuple,ilp_results_600: Solve Time,ilp_results_600: Solver Solution Time,ilp_results_600: Responsibility,ilp_results_600: error,ilp_results_60: witness computation time,ilp_results_60: number of witnesses,ilp_results_60: witnesses of responsibility tuple,ilp_results_60: Solve Time,ilp_results_60: Solver Solution Time,ilp_results_60: Responsibility,ilp_results_60: error,ilp_results_10: witness computation time,ilp_results_10: number of witnesses,ilp_results_10: witnesses of responsibility tuple,ilp_results_10: Solve Time,ilp_results_10: Solver Solution Time,ilp_results_10: Responsibility,ilp_results_10: error,milp_results: witness computation time,milp_results: number of witnesses,milp_results: witnesses of responsibility tuple,milp_results: Solve Time,milp_results: Solver Solution Time,milp_results: Responsibility,milp_results: error,flow_networkx_results: witness computation time,flow_networkx_results: number of witnesses,flow_networkx_results: Responsibility,flow_networkx_results: Solve Time,flow_lp_results: witness computation time,flow_lp_results: number of witnesses,flow_lp_results: Responsibility,flow_lp_results: Solve Time
1669831436.951112,5Chain,0.46,True,0.053441327065229416,1669830728.701598,False,x86_64,1.1124829212203622,169526,8,15.328804577700794,9.641315255999984,3902,3892.0,,1.0994251361116767,169526,8,61.48975867219269,9.598779557999933,3909.0,,1.1323279896751046,169526,8,63.896305756643414,9.826177650999966,3909.0,,1.1251675598323345,169526,8,63.9438253454864,10.030614863000096,3909.0,,1.1130516193807125,169526,8,20.93029242195189,9.982252772000038,3910.0,,1.1549913929775357,169526,8,51.72663097921759,9.976394900999935,3909.0,,1.1100831590592861,169526,3909.0,1502.9528579246253,1.820885886438191,169526,3909.0,243.11568152252585
1669836339.281033,5Chain,0.01,False,0.3401548368856311,1669836338.940827,False,x86_64,0.06063359184190631,58,1,0.09625261602923274,0.0076681940000000726,21,21.0,,0.06325318291783333,58,1,0.036622725892812014,0.006674781000000074,21.0,,0.06317752180621028,58,1,0.03856111317873001,0.007871336000000007,21.0,,0.06471987394616008,58,1,0.036751762963831425,0.006674045000000017,21.0,,0.06309258472174406,58,1,0.035860993899405,0.007325205999999973,21.0,,0.06570431310683489,58,1,0.03963128989562392,0.006877387999999929,21.0,,0.06525916000828147,58,21.0,0.11236558528617024,0.07218243600800633,58,21.0,0.04470908036455512
1669836341.035233,5Chain,0.015,False,0.440433313138783,1669836338.940827,False,x86_64,0.07053336268290877,255,2,0.060941074043512344,0.019962522999999788,17,13.0,,0.07397436536848545,255,2,0.062180483248084784,0.02100165399999998,30.0,,0.07026054104790092,255,2,0.07192090805619955,0.01953804899999989,30.0,,0.07284532394260168,255,2,0.08538451371714473,0.0205456070000003,30.0,,0.08551099896430969,255,2,0.05970895104110241,0.019571823999999793,30.0,,0.0738385459408164,255,2,0.05386921111494303,0.021356475000000152,30.0,,0.10994164878502488,255,30.0,0.7657703356817365,0.0873872172087431,255,30.0,0.17770985420793295
1669836344.407313,5Chain,0.021,False,0.5791314290836453,1669836338.940827,False,x86_64,0.07329500280320644,321,1,0.05833693174645305,0.024823685999999512,39,39.0,,0.07603067113086581,321,1,0.060138525906950235,0.02565622299999948,39.0,,0.07646880997344851,321,1,0.05439139623194933,0.02407444099999978,39.0,,0.07613914320245385,321,1,0.05543676903471351,0.02513202899999989,39.0,,0.07699238788336515,321,1,0.05777017027139664,0.02381766599999935,39.0,,0.07620984083041549,321,1,0.060931220185011625,0.02605707800000001,39.0,,0.07589233992621303,321,39.0,0.5011437782086432,0.08646051306277514,321,39.0,0.09818261815235019
1669836347.635057,5Chain,0.032,False,0.8029142268933356,1669836338.940827,False,x86_64,0.09060766501352191,836,1,0.10614389693364501,0.06187428200000156,79,79.0,,0.09647775767371058,836,1,0.1027624187991023,0.06223415500000051,79.0,,0.09569788817316294,836,1,0.10105037409812212,0.060296353000000025,79.0,,0.09419656591489911,836,1,0.10207132110372186,0.06280056499999986,79.0,,0.09341263910755515,836,1,0.10189517214894295,0.06106735600000057,79.0,,0.0939984368160367,836,1,0.10904182214289904,0.06368487599999995,79.0,,0.09443440614268184,836,79.0,1.4824174530804157,0.10273919766768813,836,79.0,0.22726468183100224
1669836353.700633,5Chain,0.046,False,1.155143610201776,1669836338.940827,False,x86_64,0.11414428520947695,1579,4,0.17436712002381682,0.11570245300000082,76,70.0,,0.11681567598134279,1579,4,0.186729668173939,0.11059835599999879,87.0,,0.11604164401069283,1579,4,0.19720879336819053,0.10949067600000006,87.0,,0.11811478342860937,1579,4,0.19045490492135286,0.11099424599999885,87.0,,0.11881225276738405,1579,4,0.1948639857582748,0.11472186199999967,87.0,,0.11776220006868243,1579,4,0.19084077095612884,0.11888932500000138,87.0,,0.11635180888697505,1579,87.0,10.599733508192003,0.11582993483170867,1579,87.0,1.5120046841911972
1669836374.424131,5Chain,0.068,False,1.6327904108911753,1669836338.940827,False,x86_64,0.1650258689187467,3729,2,0.365695517975837,0.27303923600000246,166,162.0,,0.1687664627097547,3729,2,0.4289433457888663,0.3179146270000004,180.0,,0.16812816634774208,3729,2,0.39068753086030483,0.27523101399999916,180.0,,0.16767211398109794,3729,2,0.3827545833773911,0.27453606399999586,180.0,,0.1656776531599462,3729,2,0.3844110961072147,0.2765393469999964,180.0,,0.16597910411655903,3729,2,0.3502689301967621,0.2775757829999961,180.0,,0.16531632421538234,3729,180.0,15.125090427696705,0.16549977008253336,3729,180.0,1.963947689626366
1669836403.007556,5Chain,0.1,True,0.016643220093101263,1669836338.940827,False,x86_64,0.23912387108430266,8014,2,2.53747942391783,0.587877338999995,324,318.5,,0.23571729194372892,8014,2,0.7608234379440546,0.5871743920000014,334.0,,0.23694507498294115,8014,2,0.7580501083284616,0.5846846970000001,334.0,,0.285598237067461,8014,2,0.7455984773114324,0.5714763109999978,334.0,,0.23614927101880312,8014,2,0.7522984752431512,0.5768079670000006,334.0,,0.28635889291763306,8014,2,0.7487810146994889,0.6007633159999983,334.0,,0.23710759403184056,8014,334.0,28.347454408183694,0.3052259129472077,8014,334.0,3.9287493620067835
1669836462.658563,5Chain,0.15,False,3.5278486823663116,1669836338.940827,False,x86_64,0.43490707501769066,18072,3,3.4163578459993005,1.3444831280000074,679,673.5,,0.3721203962340951,18072,3,1.7742062378674746,1.4049081090000044,691.0,,0.3681321837939322,18072,3,1.6749514392577112,1.3148379029999973,691.0,,0.36485155299305916,18072,3,1.697708962019533,1.316387063999997,691.0,,0.36557015404105186,18072,3,1.699883562978357,1.3267920010000012,691.0,,0.36512537533417344,18072,3,2.388805655762553,1.4055376299999978,691.0,,0.4346817531622946,18072,691.0,136.94931396190077,0.4177368199452758,18072,691.0,13.062293175142258
1669831270.148512,5Chain,0.46,True,0.12530266493558884,1669830667.990821,False,x86_64,1.8794098012149334,169526,15,24.337536891922355,15.218878587000006,3909,3892.0,,1.845867502503097,169526,15,86.82309609930962,15.237525907000077,3908.0,,1.8721276205033064,169526,15,87.76511653698981,15.123502048999967,3908.0,,1.8222590005025268,169526,15,66.23221003171057,12.422250634999955,3908.0,,1.6535125086084008,169526,15,24.089266850613058,13.016453297999988,3910.0,,1.6519188694655895,169526,15,48.30494148656726,13.77993238199997,3908.0,,1.6265750974416733,169526,3908.0,3886.2895008642226,3.161818872205913,169526,3908.0,598.1565936803818
1669831388.212476,5Chain,0.46,True,0.09946785122156143,1669830661.359617,False,x86_64,1.3798113819211721,169526,16,21.91995030362159,12.94566471099995,3910,3892.0,,1.335735428147018,169526,16,136.24756786599755,12.714256091000038,3909.0,,1.2636453155428171,169526,16,139.26441519428045,12.939186934999952,3909.0,,1.3405754324048758,169526,16,76.57623583171517,12.541732944000046,3909.0,,1.4340360052883625,169526,16,23.17272364255041,12.197310005999952,3987.0,,1.3853897918015718,169526,16,96.80227520875633,13.259101744000077,3909.0,,1.3957489868625998,169526,3909.0,3781.2054698327556,2.0408452292904258,169526,3909.0,664.6531563708559
1669836666.05733,5Chain,0.21,True,0.02874577511101961,1669836338.940827,False,x86_64,0.5120479497127235,34637,5,3.6693582143634558,2.498161960999994,1191,1184.0,,0.6275771935470402,34637,5,3.465040411800146,2.4590105830000084,1201.0,,0.597589205019176,34637,5,3.441212269011885,2.441562634000036,1201.0,,0.5999809000641108,34637,5,3.4426411418244243,2.4458356000000094,1201.0,,0.5996587881818414,34637,5,3.426938612945378,2.435318097999982,1201.0,,0.5977713600732386,34637,5,4.331390479579568,2.5022163859999864,1201.0,,0.5213293270207942,34637,1201.0,408.1179793663323,0.8184823100455105,34637,1201.0,40.75241990480572
1669837233.299014,5Chain,0.32,False,7.565095974132419,1669836338.940827,False,x86_64,0.8265774580650032,81447,3,9.055139877833426,5.83230681100008,2349,2343.0,,0.8185447719879448,81447,3,9.550582462921739,5.712069975000077,2353.0,,0.8157526808790863,81447,3,9.454297062940896,5.4992327639999985,2353.0,,0.9836648418568075,81447,3,9.387833065353334,5.553560316000016,2353.0,,0.9519527060911059,81447,3,9.510748805012554,5.5146997010000405,2353.0,,0.9923451170325279,81447,3,8.520259181037545,5.607568428000036,2353.0,,0.9516089111566544,81447,2353.0,448.78427437134087,1.5523977437987924,81447,2353.0,51.42839819006622
1669837936.509124,5Chain,0.46,True,0.2002657800912857,1669836338.940827,False,x86_64,1.3126183510757983,169526,12,18.647975703701377,11.171503875000099,3906,3892.0,,1.215064496267587,169526,12,91.72197244921699,11.16668768799991,3909.0,,1.2041511349380016,169526,12,91.88596816081554,11.332558715999994,3909.0,,1.20527831511572,169526,12,73.37406069412827,11.095118465000041,3909.0,,1.197006749920547,169526,12,22.46838372712955,11.383916702000079,3910.0,,1.2237628633156419,169526,12,79.23141530994326,11.432512439999982,3909.0,,1.2121843537315726,169526,3909.0,2134.5780741046183,2.3733928874135017,169526,3909.0,436.34759425604716
1669841429.615816,5Chain,0.68,False,16.553304210305214,1669836338.940827,False,x86_64,2.1108863609842956,371912,12,156.5028878687881,23.83278647599991,6372,6357.5,,1.8857054463587701,371912,12,175.93308355333284,22.936124942999868,6371.0,,1.8881727429106832,371912,12,173.42429528338835,22.87826998399987,6371.0,,1.8809357662685215,371912,12,85.56830114684999,23.44279962699966,6371.0,,1.8846320621669292,371912,12,35.09223470184952,22.888926552000157,6448.0,,1.8804347678087652,371912,12,140.39147037174553,23.15439692300015,6371.0,,1.8749320190399885,371912,6371.0,14061.196763332468,2.673398844897747,371912,6371.0,1321.3342169886455
1669860137.309745,5Chain,0.01,True,0.008279127068817616,1669860137.301433,False,x86_64,0.06876198202371597,58,1,0.09624819085001945,0.008294464999999973,23,23.0,,0.07113182917237282,58,1,0.2694901740178466,0.008126813000000066,23.0,,0.07278259377926588,58,1,0.10042546316981316,0.007825122000000073,23.0,,0.07253890484571457,58,1,0.06766718626022339,0.007863763000000024,23.0,,0.0663712490350008,58,1,0.22109485417604446,0.007019337999999875,23.0,,0.07017098274081945,58,1,0.11356251873075962,0.007970927999999988,23.0,,0.06987410224974155,58,23.0,0.09684882406145334,0.08838069904595613,58,23.0,0.08980995416641235
1669860137.309717,5Chain,0.01,True,0.008919935673475266,1669860137.300763,False,x86_64,0.06964774988591671,58,1,0.12583715096116066,0.008197148000000043,21,21.0,,0.07277904264628887,58,1,0.294966708868742,0.007958305999999915,21.0,,0.07188932597637177,58,1,0.0808942150324583,0.007994914999999825,21.0,,0.07190891355276108,58,1,0.32125235442072153,0.007836864000000165,21.0,,0.07142368331551552,58,1,0.08223293256014585,0.007956826000000028,21.0,,0.07247043866664171,58,1,0.08304384257644415,0.008121449999999975,21.0,,0.07114825025200844,58,21.0,0.09820492751896381,0.08202111814171076,58,21.0,0.10706273838877678
1669860137.309608,5Chain,0.01,True,0.00812991801649332,1669860137.301445,False,x86_64,0.06947433389723301,58,1,0.12888023629784584,0.008155729000000056,21,21.0,,0.07260773051530123,58,1,0.29464778304100037,0.007910469000000031,21.0,,0.07162401918321848,58,1,0.09101175516843796,0.007762329000000179,21.0,,0.0715968394652009,58,1,0.3107894640415907,0.00795106500000009,21.0,,0.07126988936215639,58,1,0.10830570384860039,0.00798560699999995,21.0,,0.07079816330224276,58,1,0.08136913925409317,0.008506216000000011,21.0,,0.07008272036910057,58,21.0,0.0979246823117137,0.08126852288842201,58,21.0,0.09957756474614143
1669860139.429865,5Chain,0.015,True,0.04240312706679106,1669860137.301433,False,x86_64,0.08063489757478237,255,1,0.23611495271325111,0.025597311999999928,26,26.0,,0.08445197436958551,255,1,0.09353250358253717,0.023884535999999734,26.0,,0.07973908632993698,255,1,0.16046320274472237,0.02286670000000024,26.0,,0.08063000440597534,255,1,0.11149941477924585,0.024238637999999924,26.0,,0.08369778841733932,255,1,0.17240307666361332,0.02444975699999974,26.0,,0.0849198829382658,255,1,0.1200200542807579,0.025965520000000186,26.0,,0.08305581845343113,255,26.0,0.4621609030291438,0.09264033567160368,255,26.0,0.15155853144824505
1669860139.553373,5Chain,0.015,True,0.005187894217669964,1669860137.301445,False,x86_64,0.08049264643341303,255,1,0.14390156976878643,0.02415743199999998,32,32.0,,0.08371713943779469,255,1,0.28872221894562244,0.024657114000000036,32.0,,0.08371771592646837,255,1,0.08695744350552559,0.023749705000000176,32.0,,0.08603616058826447,255,1,0.1590889347717166,0.02427675099999993,32.0,,0.08543835952877998,255,1,0.13110180106014013,0.0247107139999998,32.0,,0.08847633190453053,255,1,0.07438916712999344,0.02502388100000008,32.0,,0.07958243880420923,255,32.0,0.4390629818663001,0.0982429925352335,255,32.0,0.17535908799618483
1669860139.538738,5Chain,0.015,True,0.004861947149038315,1669860137.300763,False,x86_64,0.0815212158486247,255,2,0.16144287679344416,0.024329959999999762,17,13.0,,0.08381564263254404,255,2,0.3291277326643467,0.0249126959999999,32.0,,0.08313731383532286,255,2,0.11221183650195599,0.024380477999999872,32.0,,0.08525485917925835,255,2,0.21160159911960363,0.024971499999999924,32.0,,0.08639374375343323,255,2,0.12949576787650585,0.02450780400000019,32.0,,0.08423751499503851,255,2,0.06921484600752592,0.02445253600000008,32.0,,0.08206338714808226,255,32.0,0.9586475268006325,0.0940299415960908,255,32.0,0.33027362264692783
1669860142.598721,5Chain,0.021,True,0.009930401109158993,1669860137.301433,False,x86_64,0.0845912704244256,321,1,0.10728702880442142,0.03177729800000062,30,30.0,,0.08915441576391459,321,1,0.100869694724679,0.029752317000000694,30.0,,0.08920936286449432,321,1,0.16316548082977533,0.029759538999999613,30.0,,0.08788696397095919,321,1,0.1722976379096508,0.029770785999999383,30.0,,0.08955058641731739,321,1,0.11457572784274817,0.02827057100000019,30.0,,0.08961033914238214,321,1,0.2390442229807377,0.03072221399999986,30.0,,0.08620179444551468,321,30.0,0.6415291223675013,0.09230966120958328,321,30.0,0.17755775339901447
1669860142.709631,5Chain,0.021,True,0.0012244852259755135,1669860137.301445,False,x86_64,0.08703617192804813,321,1,0.0696710217744112,0.031150897000000732,32,32.0,,0.08808138873428106,321,1,0.098882713355124,0.030208198999999603,32.0,,0.09035493712872267,321,1,0.148997419513762,0.02937335100000027,32.0,,0.08766940981149673,321,1,0.18249723874032497,0.030459077999999806,32.0,,0.08812897838652134,321,1,0.1198203731328249,0.02952808600000001,32.0,,0.0897328145802021,321,1,0.17774228937923908,0.0300334160000002,32.0,,0.08705422095954418,321,32.0,0.6402170201763511,0.09434322267770767,321,32.0,0.17423143703490496
1669860143.649707,5Chain,0.021,True,0.012656329199671745,1669860137.300763,False,x86_64,0.08617713116109371,321,1,0.14114518836140633,0.03228701499999964,32,32.0,,0.08799499552696943,321,1,0.3848976418375969,0.030679548000000167,32.0,,0.08989894296973944,321,1,0.07143768295645714,0.029184425999999597,32.0,,0.08967157918959856,321,1,0.08892615418881178,0.03001138800000014,32.0,,0.09126061573624611,321,1,0.1093931207433343,0.030018758000000645,32.0,,0.08767594490200281,321,1,0.08347645867615938,0.03054110199999993,32.0,,0.08901287242770195,321,32.0,0.5619391668587923,0.10267815180122852,321,32.0,0.17391992639750242
1669860146.176241,5Chain,0.032,True,0.008136836811900139,1669860137.301433,False,x86_64,0.1089630126953125,836,1,0.19989473186433315,0.075954211,79,79.0,,0.11522860452532768,836,1,0.1773334164172411,0.07352165100000008,79.0,,0.11128746531903744,836,1,0.1288784658536315,0.07078427600000037,79.0,,0.11056458298116922,836,1,0.15542020741850138,0.0708560079999998,79.0,,0.11715107504278421,836,1,0.1645974488928914,0.07255609599999957,79.0,,0.1084205899387598,836,1,0.1858851918950677,0.07452008000000099,79.0,,0.11186815705150366,836,79.0,1.7163979774340987,0.11732473410665989,836,79.0,0.2944173729047179
1669860146.176115,5Chain,0.032,True,0.007092866115272045,1669860137.301445,False,x86_64,0.1096599642187357,836,1,0.203920790925622,0.0770614320000007,78,78.0,,0.1156050730496645,836,1,0.19097007159143686,0.07408416899999981,78.0,,0.11078622192144394,836,1,0.14479258935898542,0.07194074399999995,78.0,,0.10887890215963125,836,1,0.1592108439654112,0.07239487899999908,78.0,,0.11798505205661058,836,1,0.3588639320805669,0.07292100799999979,78.0,,0.11233685817569494,836,1,0.15141964796930552,0.07585946299999868,78.0,,0.1155766798183322,836,78.0,1.7257567644119263,0.11503781657665968,836,78.0,0.3112134803086519
1669860147.175072,5Chain,0.032,True,0.016222791746258736,1669860137.300763,False,x86_64,0.11367022152990103,836,2,0.15299748070538044,0.07453784600000013,46,41.5,,0.11534477770328522,836,2,0.1657149838283658,0.07090295100000077,53.0,,0.12104011792689562,836,2,0.17137559782713652,0.07327707899999858,53.0,,0.11061814334243536,836,2,0.1647561974823475,0.07168708100000032,53.0,,0.11411701049655676,836,2,0.1811279458925128,0.072145248,53.0,,0.11992710549384356,836,2,0.17495547886937857,0.07662196699999946,53.0,,0.11487757693976164,836,53.0,3.3607163839042187,0.12628215551376343,836,53.0,0.6237148987129331
1669860156.080883,5Chain,0.046,True,0.008239109069108963,1669860137.300763,False,x86_64,0.14369012229144573,1579,1,0.25101574044674635,0.13738908700000074,87,87.0,,0.1445031575858593,1579,1,0.21468590386211872,0.13241670300000052,87.0,,0.1395943695679307,1579,1,0.4796651229262352,0.12908401999999697,87.0,,0.14189658965915442,1579,1,0.28960328735411167,0.13124958900000294,87.0,,0.14401249680668116,1579,1,0.44631714653223753,0.13154049999999984,87.0,,0.14964526146650314,1579,1,0.6373951956629753,0.13791189999999887,87.0,,0.14355433359742165,1579,87.0,3.078267067670822,0.1567366635426879,1579,87.0,0.6496505467221141
1669860152.679199,5Chain,0.046,True,0.026684578508138657,1669860137.301433,False,x86_64,0.14141536224633455,1579,2,0.2148555237799883,0.13579301900000118,75,70.5,,0.1457713721320033,1579,2,0.24607041850686073,0.12730455799999874,87.0,,0.14222769532352686,1579,2,0.2737645963206887,0.12629450999999925,87.0,,0.14157283026725054,1579,2,0.4348584972321987,0.15165411699999964,87.0,,0.1444703759625554,1579,2,0.22646135929971933,0.13126745599999978,87.0,,0.1410782691091299,1579,2,1.2309735119342804,0.1391353439999996,87.0,,0.13991759065538645,1579,87.0,5.850552421994507,0.1552658211439848,1579,87.0,1.2878934321925044
1669860152.872519,5Chain,0.046,True,0.005721461959183216,1669860137.301445,False,x86_64,0.13948631566017866,1579,3,0.21294911485165358,0.1381802160000003,76,70.5,,0.14043004158884287,1579,3,0.23377122357487679,0.128807243999999,90.0,,0.14176491182297468,1579,3,0.2531679002568126,0.12513442300000044,90.0,,0.14395136758685112,1579,3,0.27756179962307215,0.1484644589999995,90.0,,0.14519395399838686,1579,3,0.21407935675233603,0.13210424999999937,90.0,,0.14195697754621506,1579,3,0.27303385734558105,0.1394309720000031,90.0,,0.13637442979961634,1579,90.0,8.774249883368611,0.1496267020702362,1579,90.0,1.5300547387450933
